algorithm,dataset,metric,mean,std,best,worst
COA,TicTacToe,train_cv_fitness,0.3172360099595393,0.19263452791645283,0.1689495798319328,1.0
GWO,TicTacToe,heldout_accuracy,0.6241319444444444,0.17269942916442757,0.796875,0.0
GWO,TicTacToe,n_selected_features,4.1,1.5351438586225938,6.0,0.0
GWO,TicTacToe,train_cv_fitness,0.38412082166199807,0.16839261827864838,0.2657450980392156,1.0
PSO,TicTacToe,heldout_accuracy,0.6552083333333333,0.1821000977535483,0.7916666666666666,0.0
PSO,TicTacToe,n_selected_features,4.566666666666666,1.8381754238616317,8.0,0.0
PSO,TicTacToe,train_cv_fitness,0.34811132897603486,0.18110922588828363,0.2213706816059758,1.0
RG-SCSO,TicTacToe,heldout_accuracy,0.8211805555555556,0.028790145749612854,0.875,0.7447916666666666
RG-SCSO,TicTacToe,n_selected_features,7.666666666666667,0.9428090415820634,9.0,7.0
RG-SCSO,TicTacToe,train_cv_fitness,0.19153196389666977,0.013010798756757399,0.1637983193277311,0.2119878618113911
RIME,TicTacToe,heldout_accuracy,0.6538194444444444,0.18214643685748164,0.7916666666666666,0.0
RIME,TicTacToe,n_selected_features,4.833333333333333,2.1147629234082532,8.0,0.0
RIME,TicTacToe,train_cv_fitness,0.35129389978213504,0.1788892720878644,0.225078431372549,1.0
SCSO,TicTacToe,heldout_accuracy,0.6461805555555556,0.18801017269972456,0.828125,0.0
SCSO,TicTacToe,n_selected_features,4.466666666666667,1.978776277287444,7.0,0.0
SCSO,TicTacToe,train_cv_fitness,0.3568271086212262,0.18543741921176954,0.2149337068160597,1.0
AOA,Vote,heldout_accuracy,0.9219858156028369,0.037394117238195974,0.9787234042553192,0.8297872340425532
AOA,Vote,n_selected_features,15.9,0.39581140290126393,16.0,14.0
AOA,Vote,train_cv_fitness,0.09288344594594586,0.010752153535898975,0.0742162162162161,0.1217533783783783
COA,Vote,heldout_accuracy,0.8964539007092199,0.06789275429091814,1.0,0.7659574468085106
COA,Vote,n_selected_features,5.166666666666667,2.6967058093574505,11.0,1.0
COA,Vote,train_cv_fitness,0.109007545045045,0.0703663356837741,0.0333581081081081,0.3538141891891891
GWO,Vote,heldout_accuracy,0.902127659574468,0.0390779498268253,0.9787234042553192,0.8297872340425532
GWO,Vote,n_selected_features,8.333333333333334,2.3285665595430642,12.0,5.0
GWO,Vote,train_cv_fitness,0.12418671171171164,0.03757018830111735,0.0726925675675675,0.2445608108108108
PSO,Vote,heldout_accuracy,0.8914893617021277,0.04508429808599384,0.9574468085106383,0.7659574468085106
PSO,Vote,n_selected_features,7.2,1.9390719429665315,10.0,2.0
PSO,Vote,train_cv_fitness,0.10671081081081076,0.037059593872454055,0.0280067567567567,0.2004999999999999
RG-SCSO,Vote,heldout_accuracy,0.9560283687943263,0.02687559620070415,1.0,0.8936170212765957
RG-SCSO,Vote,n_selected_features,3.0,0.4472135954999579,4.0,1.0
RG-SCSO,Vote,train_cv_fitness,0.024707432432432397,0.0060842912322737475,0.0072263513513514,0.0339831081081081
RIME,Vote,heldout_accuracy,0.902836879432624,0.04934559939517438,1.0,0.8085106382978723
RIME,Vote,n_selected_features,7.9,2.4406283343980637,13.0,3.0
RIME,Vote,train_cv_fitness,0.10696993243243237,0.03806870956055931,0.0446858108108107,0.1922972972972972
SCSO,Vote,heldout_accuracy,0.8836879432624113,0.08272069964155086,0.9787234042553192,0.6595744680851063
SCSO,Vote,n_selected_features,6.466666666666667,1.7838784213679537,10.0,3.0
SCSO,Vote,train_cv_fitness,0.11891734234234232,0.05473573062233493,0.0286317567567567,0.2920979729729729
AOA,WDBC,heldout_accuracy,0.9649122807017544,0.01467824607954519,0.9912280701754386,0.9298245614035088
AOA,WDBC,n_selected_features,29.7,0.8225975119502044,30.0,26.0
AOA,WDBC,train_cv_fitness,0.04594615384615381,0.0044759714649794035,0.0317582417582416,0.0535164835164835
COA,WDBC,heldout_accuracy,0.9581871345029239,0.020965136573384037,0.9912280701754386,0.9035087719298246
COA,WDBC,n_selected_features,13.7,3.5604306855585133,26.0,6.0
COA,WDBC,train_cv_fitness,0.047140293040293,0.010820597064722411,0.0317765567765566,0.0748021978021977
GWO,WDBC,heldout_accuracy,0.9543859649122807,0.018175754699321717,0.9912280701754386,0.9210526315789472
GWO,WDBC,n_selected_features,15.0,2.569046515733026,20.0,8.0
GWO,WDBC,train_cv_fitness,0.051417582417582416,0.008343260198618929,0.0391465201465202,0.067941391941392
PSO,WDBC,heldout_accuracy,0.9532163742690059,0.02067563687679963,0.9824561403508772,0.9035087719298246
PSO,WDBC,n_selected_features,14.5,2.6677081299622465,21.0,8.0
PSO,WDBC,train_cv_fitness,0.05299157509157506,0.010447857686375897,0.0357948717948716,0.0816630036630037
RG-SCSO,WDBC,heldout_accuracy,0.9666666666666667,0.015260805088537877,1.0,0.9385964912280702
RG-SCSO,WDBC,n_selected_features,12.466666666666667,2.4864074931962024,17.0,8.0
RG-SCSO,WDBC,train_cv_fitness,0.02373797313797305,0.0034674941153411787,0.0163882783882783,0.0297765567765566
RIME,WDBC,heldout_accuracy,0.9558479532163743,0.017320705520023273,0.9824561403508772,0.912280701754386
RIME,WDBC,n_selected_features,15.033333333333333,2.167692065051881,21.0,11.0
RIME,WDBC,train_cv_fitness,0.050268253968253955,0.009257088459008016,0.0329523809523808,0.0736263736263736
SCSO,WDBC,heldout_accuracy,0.9561403508771931,0.016332444495636193,0.9912280701754386,0.9210526315789472
SCSO,WDBC,n_selected_features,14.866666666666667,3.148897514298545,23.0,9.0
SCSO,WDBC,train_cv_fitness,0.05028522588522587,0.012750840152207534,0.02307326007326,0.0779780219780219
AOA,WaveformEW,heldout_accuracy,0.7571,0.06212050117848912,0.793,0.497
AOA,WaveformEW,n_selected_features,38.266666666666666,5.309948733797301,40.0,18.0
AOA,WaveformEW,train_cv_fitness,0.2517041666666666,0.051944668876817604,0.2233399999999999,0.4650975
COA,WaveformEW,heldout_accuracy,0.7505333333333334,0.058832946174363535,0.803,0.497
COA,WaveformEW,n_selected_features,21.833333333333332,5.526200221570775,33.0,8.0
COA,WaveformEW,train_cv_fitness,0.2561840833333333,0.048442539640981414,0.2146325,0.4650975
GWO,WaveformEW,heldout_accuracy,0.6862666666666667,0.05699820659946728,0.757,0.497
GWO,WaveformEW,n_selected_features,19.0,2.422120283277993,24.0,15.0
GWO,WaveformEW,train_cv_fitness,0.31548624999999997,0.05357139633917681,0.23765,0.4650975
PSO,WaveformEW,heldout_accuracy,0.7238,0.05512676301035641,0.788,0.497
PSO,WaveformEW,n_selected_features,20.766666666666666,3.675897471668956,30.0,13.0
PSO,WaveformEW,train_cv_fitness,0.2827381666666666,0.04934601652250048,0.2200825,0.4650975
RG-SCSO,WaveformEW,heldout_accuracy,0.8153,0.011969823167727496,0.838,0.783
RG-SCSO,WaveformEW,n_selected_features,15.8,2.9484459183327973,26.0,12.0
RG-SCSO,WaveformEW,train_cv_fitness,0.18270274999999994,0.007798239474127047,0.1633874999999999,0.19779
RIME,WaveformEW,heldout_accuracy,0.7169666666666666,0.06606990405791599,0.808,0.497
RIME,WaveformEW,n_selected_features,20.233333333333334,2.8946310453819306,27.0,14.0
RIME,WaveformEW,train_cv_fitness,0.2881488333333333,0.05834181715592646,0.2124125,0.4650975
SCSO,WaveformEW,heldout_accuracy,0.7352000000000001,0.0846575060661093,0.809,0.463
SCSO,WaveformEW,n_selected_features,20.633333333333333,3.1143039172323705,26.0,14.0
SCSO,WaveformEW,train_cv_fitness,0.2667493333333333,0.07556808713541423,0.2025074999999999,0.5239925
AOA,Zoo,heldout_accuracy,0.9190476190476191,0.05654448612875202,1.0,0.8095238095238095
AOA,Zoo,n_selected_features,15.733333333333333,0.771722460186015,16.0,12.0
AOA,Zoo,train_cv_fitness,0.1088333333333333,0.017389332617696665,0.071875,0.1461249999999999
COA,Zoo,heldout_accuracy,0.8650793650793651,0.05907236211405841,1.0,0.7619047619047619
COA,Zoo,n_selected_features,8.966666666666667,2.183015244004392,14.0,5.0
COA,Zoo,train_cv_fitness,0.1338916666666666,0.04024876723439973,0.056375,0.26425
GWO,Zoo,heldout_accuracy,0.826984126984127,0.07220041533678832,0.9523809523809524,0.6666666666666666
GWO,Zoo,n_selected_features,7.8,2.006655592438988,12.0,4.0
GWO,Zoo,train_cv_fitness,0.18307499999999996,0.05633686441102901,0.1058749999999999,0.311875
PSO,Zoo,heldout_accuracy,0.8476190476190476,0.07911070345636262,1.0,0.7142857142857143
PSO,Zoo,n_selected_features,8.3,2.0840665376454117,14.0,5.0
PSO,Zoo,train_cv_fitness,0.16564999999999996,0.051909881846651636,0.095375,0.326125
RG-SCSO,Zoo,heldout_accuracy,0.9079365079365079,0.053499363639214995,1.0,0.8095238095238095
RG-SCSO,Zoo,n_selected_features,7.833333333333333,1.3186693629901656,11.0,6.0
RG-SCSO,Zoo,train_cv_fitness,0.04325833333333329,0.010736228258668047,0.0285,0.066875
RIME,Zoo,heldout_accuracy,0.846031746031746,0.07647104425679942,0.9523809523809524,0.7142857142857143
RIME,Zoo,n_selected_features,8.0,1.570562531918633,12.0,5.0
RIME,Zoo,train_cv_fitness,0.14566249999999994,0.05979693196909577,0.0792499999999999,0.314375
SCSO,Zoo,heldout_accuracy,0.853968253968254,0.07769675079695504,1.0,0.6666666666666666
SCSO,Zoo,n_selected_features,8.266666666666667,1.8427033281447005,11.0,3.0
SCSO,Zoo,train_cv_fitness,0.13922916666666663,0.048460734570772754,0.066875,0.241375
