algorithm,wrapper,prior,dataset,run_id,fitness,accuracy,n_selected_features,n_total_features,runtime_seconds
RG-SCSO-ReliefF,SVM,relieff,Sonar,24,0.10903077816492457,0.8940766550522647,25,60,190.37482604198158
RG-SCSO-ReliefF,SVM,relieff,Sonar,25,0.10626480836236944,0.8987224157955864,36,60,188.48741933400743
RG-SCSO-ReliefF,SVM,relieff,Sonar,26,0.10059059233449481,0.9039488966318234,33,60,192.58151429099962
RG-SCSO-ReliefF,SVM,relieff,Sonar,27,0.1050865272938444,0.8990708478513356,31,60,193.5695758331567
RG-SCSO-ReliefF,SVM,relieff,Sonar,28,0.09076538908246227,0.913704994192799,32,60,192.09780399990268
RG-SCSO-ReliefF,SVM,relieff,Sonar,29,0.1137967479674797,0.8894308943089431,26,60,190.56408437504433
RG-SCSO-ReliefF,SVM,relieff,WDBC,0,0.021313615898152574,0.9841950007762769,17,30,281.3033765000291
RG-SCSO-ReliefF,SVM,relieff,WDBC,1,0.02303508771929819,0.9824561403508772,17,30,279.8705542089883
RG-SCSO-ReliefF,SVM,relieff,WDBC,2,0.021631578947368467,0.9842105263157894,18,30,282.2400875000749
RG-SCSO-ReliefF,SVM,relieff,WDBC,3,0.02303508771929819,0.9824561403508772,17,30,283.08130791713484
RG-SCSO-ReliefF,SVM,relieff,WDBC,4,0.021631578947368467,0.9842105263157894,18,30,281.14478316693567
RG-SCSO-ReliefF,SVM,relieff,WDBC,5,0.021011023133054002,0.9841639496972518,16,30,287.5311297920998
RG-SCSO-ReliefF,SVM,relieff,WDBC,6,0.026120633442012122,0.9806862288464524,21,30,284.08348583313636
RG-SCSO-ReliefF,SVM,relieff,WDBC,7,0.021328986182269898,0.9841794752367644,17,30,282.04146954091266
RG-SCSO-ReliefF,SVM,relieff,WDBC,8,0.02371712467008229,0.9824406148113647,19,30,285.115655249916
RG-SCSO-ReliefF,SVM,relieff,WDBC,9,0.022313615898152575,0.9841950007762769,20,30,282.82262729108334
RG-SCSO-ReliefF,SVM,relieff,WDBC,10,0.02206582828753317,0.982425089271852,14,30,283.9159277500585
RG-SCSO-ReliefF,SVM,relieff,WDBC,11,0.022399161620866505,0.982425089271852,15,30,277.4266956669744
RG-SCSO-ReliefF,SVM,relieff,WDBC,12,0.024050458003415626,0.9824406148113647,20,30,285.5095642909873
RG-SCSO-ReliefF,SVM,relieff,WDBC,13,0.02208119857165028,0.9824095637323398,14,30,281.54228012496606
RG-SCSO-ReliefF,SVM,relieff,WDBC,14,0.022368421052631524,0.9824561403508772,15,30,279.3513608330395
RG-SCSO-ReliefF,SVM,relieff,WDBC,15,0.02098028256481924,0.9841950007762769,16,30,280.0979049161542
RG-SCSO-ReliefF,SVM,relieff,WDBC,16,0.023050458003415625,0.9824406148113647,17,30,280.8080911668949
RG-SCSO-ReliefF,SVM,relieff,WDBC,17,0.02173249495419962,0.9824250892718522,13,30,278.90365512506105
RG-SCSO-ReliefF,SVM,relieff,WDBC,18,0.022368421052631524,0.9824561403508772,15,30,280.9981822920963
RG-SCSO-ReliefF,SVM,relieff,WDBC,19,0.021344356466387337,0.9841639496972518,17,30,281.19435345800593
RG-SCSO-ReliefF,SVM,relieff,WDBC,20,0.020328986182269897,0.9841794752367644,14,30,283.7632686670404
RG-SCSO-ReliefF,SVM,relieff,WDBC,21,0.021717124670082293,0.9824406148113647,13,30,286.29981491691433
RG-SCSO-ReliefF,SVM,relieff,WDBC,23,0.02022807017543864,0.9859649122807017,19,30,281.17364545795135
RG-SCSO-ReliefF,SVM,relieff,WDBC,22,0.02208119857165028,0.9824095637323398,14,30,285.7252193749882
RG-SCSO-ReliefF,SVM,relieff,WDBC,24,0.021328986182269898,0.9841794752367644,17,30,291.6732269579079
RG-SCSO-ReliefF,SVM,relieff,WDBC,25,0.021313615898152352,0.9841950007762771,17,30,287.9039994170889
RG-SCSO-ReliefF,SVM,relieff,WDBC,26,0.01922807017543864,0.9859649122807017,16,30,303.4831152919214
RG-SCSO-ReliefF,SVM,relieff,ColonCancer,0,0.11777153846153839,0.885897435897436,962,2000,252.8684419998899
RG-SCSO-ReliefF,SVM,relieff,ColonCancer,1,0.13169807692307703,0.8717948717948717,955,2000,252.76702266582288
RG-SCSO-ReliefF,SVM,relieff,WDBC,27,0.0178706722558609,0.9876727216270765,17,30,302.45000075013377
RG-SCSO-ReliefF,SVM,relieff,WDBC,28,0.021995652848936564,0.9841794752367644,19,30,305.06523462501355
RG-SCSO-ReliefF,SVM,relieff,WDBC,29,0.0230811985716505,0.9824095637323396,17,30,315.1048836670816
RG-SCSO-ReliefF,SVM,relieff,ColonCancer,2,0.11772153846153839,0.885897435897436,952,2000,268.88521270803176
RG-SCSO-ReliefF,SVM,relieff,ColonCancer,3,0.11553807692307685,0.8884615384615385,1023,2000,268.6971978340298
RG-SCSO-ReliefF,SVM,relieff,ColonCancer,4,0.11772153846153839,0.885897435897436,952,2000,280.86082379193977
RG-SCSO-ReliefF,SVM,relieff,ColonCancer,7,0.13043884615384627,0.873076923076923,957,2000,279.89013374992646
RG-SCSO-ReliefF,SVM,relieff,ColonCancer,6,0.11651230769230762,0.8871794871794872,964,2000,283.80451829195954
RG-SCSO-ReliefF,SVM,relieff,ColonCancer,5,0.12079499999999992,0.8833333333333334,1059,2000,285.68724245904014
RG-SCSO-ReliefF,SVM,relieff,ColonCancer,8,0.11779153846153839,0.885897435897436,966,2000,283.8431485421024
RG-SCSO-ReliefF,SVM,relieff,ColonCancer,9,0.11772153846153839,0.885897435897436,952,2000,284.7874563750811
RG-SCSO-ReliefF,SVM,relieff,ColonCancer,10,0.13295730769230776,0.8705128205128204,953,2000,280.48288008291274
RG-SCSO-ReliefF,SVM,relieff,ColonCancer,11,0.11649730769230762,0.8871794871794872,961,2000,279.45149479201064
RG-SCSO-ReliefF,SVM,relieff,ColonCancer,12,0.11527807692307686,0.8884615384615385,971,2000,282.24541841703467
RG-SCSO-ReliefF,SVM,relieff,ColonCancer,13,0.11823653846153839,0.885897435897436,1055,2000,279.70416574995033
RG-SCSO-ReliefF,SVM,relieff,ColonCancer,15,0.11781153846153838,0.885897435897436,970,2000,279.0811640000902
RG-SCSO-ReliefF,SVM,relieff,ColonCancer,14,0.11514807692307685,0.8884615384615385,945,2000,281.47068458399735
RG-SCSO-ReliefF,SVM,relieff,ColonCancer,16,0.1178365384615384,0.885897435897436,975,2000,276.45872433297336
RG-SCSO-ReliefF,SVM,relieff,ColonCancer,17,0.10028730769230769,0.9038461538461539,1019,2000,279.25792333390564
RG-SCSO-ReliefF,SVM,relieff,ColonCancer,18,0.10130653846153845,0.9025641025641026,969,2000,280.9809471250046
RG-SCSO-ReliefF,SVM,relieff,ColonCancer,19,0.11663230769230762,0.8871794871794872,988,2000,280.5403092089109
RG-SCSO-ReliefF,SVM,relieff,ColonCancer,20,0.1178765384615384,0.885897435897436,983,2000,279.3152871672064
RG-SCSO-ReliefF,SVM,relieff,ColonCancer,21,0.11518307692307686,0.8884615384615385,952,2000,278.47680662502535
RG-SCSO-ReliefF,SVM,relieff,ColonCancer,23,0.13306730769230776,0.8705128205128204,975,2000,278.5636528749019
RG-SCSO-ReliefF,SVM,relieff,ColonCancer,22,0.1177665384615384,0.885897435897436,961,2000,280.072169583058
RG-SCSO-ReliefF,SVM,relieff,ColonCancer,24,0.10121153846153845,0.9025641025641026,950,2000,279.9319780410733
RG-SCSO-ReliefF,SVM,relieff,ColonCancer,25,0.1319680769230768,0.8717948717948719,1009,2000,284.2976586672012
RG-SCSO-ReliefF,SVM,relieff,ColonCancer,26,0.1137938461538461,0.8897435897435898,928,2000,285.5466481249314
RG-SCSO-ReliefF,SVM,relieff,ColonCancer,27,0.11905076923076915,0.8846153846153847,964,2000,286.60660070879385
RG-SCSO-ReliefF,SVM,relieff,ColonCancer,28,0.11647230769230763,0.8871794871794872,956,2000,293.45261395792477
RG-SCSO-ReliefF,SVM,relieff,ColonCancer,29,0.11654230769230761,0.8871794871794872,970,2000,292.03136474988423
RG-SCSO-ReliefF,SVM,relieff,Leukemia,1,0.01896783614033679,0.9857142857142858,1723,3571,472.97916216705926
RG-SCSO-ReliefF,SVM,relieff,Leukemia,0,0.019144257310877256,0.9857142857142858,1786,3571,477.1042815421242
RG-SCSO-ReliefF,SVM,relieff,Leukemia,2,0.019015441853022313,0.9857142857142858,1740,3571,473.7074861249421
RG-SCSO-ReliefF,SVM,relieff,Leukemia,3,0.01806418370204422,0.9866666666666667,1737,3571,471.7256627918687
RG-SCSO-ReliefF,SVM,relieff,Leukemia,4,0.018976237148457763,0.9857142857142858,1726,3571,477.8107964999508
RG-SCSO-ReliefF,SVM,relieff,Leukemia,5,0.01809778773452812,0.9866666666666667,1749,3571,476.09905183315277
RG-SCSO-ReliefF,SVM,relieff,Leukemia,6,0.018215401848221763,0.9866666666666667,1791,3571,468.7918758750893
RG-SCSO-ReliefF,SVM,relieff,Leukemia,7,0.018976237148457763,0.9857142857142858,1726,3571,481.30719312513247
RG-SCSO-ReliefF,SVM,relieff,Leukemia,8,0.01810898907868942,0.9866666666666667,1753,3571,484.70178000000305
RG-SCSO-ReliefF,SVM,relieff,Leukemia,9,0.01833021562587508,0.9866666666666667,1832,3571,485.29368350002915
RG-SCSO-ReliefF,SVM,relieff,Leukemia,10,0.018083786054326496,0.9866666666666667,1744,3571,483.09246375015937
RG-SCSO-ReliefF,SVM,relieff,Leukemia,11,0.019079849581949783,0.9857142857142858,1763,3571,489.17652658279985
RG-SCSO-ReliefF,SVM,relieff,Leukemia,12,0.018987438492619066,0.9857142857142858,1730,3571,487.34965441701934
RG-SCSO-ReliefF,SVM,relieff,Leukemia,13,0.01806418370204422,0.9866666666666667,1737,3571,487.5946591249667
RG-SCSO-ReliefF,SVM,relieff,Leukemia,14,0.019063047565707834,0.9857142857142858,1757,3571,488.0552688750904
RG-SCSO-ReliefF,SVM,relieff,Leukemia,15,0.019032243869264262,0.9857142857142858,1746,3571,476.324055749923
RG-SCSO-ReliefF,SVM,relieff,Leukemia,16,0.018187398487818515,0.9866666666666667,1781,3571,482.61332129198126
RG-SCSO-ReliefF,SVM,relieff,Leukemia,17,0.019029443533223937,0.9857142857142858,1745,3571,482.25920845894143
RG-SCSO-ReliefF,SVM,relieff,Leukemia,18,0.019068648237788484,0.9857142857142858,1759,3571,479.0575484582223
RG-SCSO-ReliefF,SVM,relieff,Leukemia,19,0.01897903748449809,0.9857142857142858,1727,3571,465.8215342501644
RG-SCSO-ReliefF,SVM,relieff,Leukemia,20,0.019009841180941664,0.9857142857142858,1738,3571,477.94203058304265
RG-SCSO-ReliefF,SVM,relieff,Leukemia,21,0.033197503700443956,0.9714285714285715,1754,3571,483.6788429580629
RG-SCSO-ReliefF,SVM,relieff,Leukemia,22,0.018953834460135165,0.9857142857142858,1718,3571,480.4524299169425
RG-SCSO-ReliefF,SVM,relieff,Leukemia,23,0.018033380005600647,0.9866666666666667,1726,3571,479.9601460839622
RG-SCSO-ReliefF,SVM,relieff,Leukemia,24,0.018976237148457763,0.9857142857142858,1726,3571,457.2592265000567
RG-SCSO-ReliefF,SVM,relieff,Leukemia,25,0.019035044205304587,0.9857142857142858,1747,3571,469.170595417032
RG-SCSO-ReliefF,SVM,relieff,Leukemia,26,0.01906024722966751,0.9857142857142858,1756,3571,467.2349846670404
bSCSO,KNN,none,Zoo,0,0.025424999999999906,0.9800000000000001,9,16,211.71628691605292
bSCSO,KNN,none,Zoo,1,0.01615000000000001,0.99,10,16,210.69485183293
RG-SCSO-ReliefF,SVM,relieff,Leukemia,27,0.01898463815657874,0.9857142857142858,1729,3571,465.69907808396965
RG-SCSO-ReliefF,SVM,relieff,Leukemia,28,0.01895103412409484,0.9857142857142858,1717,3571,449.1134895419236
RG-SCSO-ReliefF,SVM,relieff,Leukemia,29,0.018998639836780365,0.9857142857142858,1734,3571,445.7500582081266
bSCSO,KNN,none,Zoo,2,0.025578571428571513,0.9804761904761904,10,16,188.41780950012617
bSCSO,KNN,none,Zoo,3,0.022453571428571403,0.9804761904761905,5,16,187.503544208128
bSCSO,KNN,none,Zoo,4,0.026203571428571514,0.9804761904761904,11,16,185.72327737510204
bSCSO,KNN,none,Zoo,5,0.02417499999999991,0.9800000000000001,7,16,183.64220845885575
bSCSO,KNN,none,Zoo,6,0.03407499999999992,0.9700000000000001,7,16,182.92932774988003
bSCSO,KNN,none,Zoo,7,0.01615000000000001,0.99,10,16,183.51350266602822
bSCSO,KNN,none,Zoo,8,0.023549999999999908,0.9800000000000001,6,16,173.05152395786718
bSCSO,KNN,none,Zoo,9,0.03407500000000002,0.97,7,16,173.55712266708724
bSCSO,KNN,none,Zoo,10,0.026049999999999907,0.9800000000000001,10,16,173.67180458293296
bSCSO,KNN,none,Zoo,11,0.0323535714285713,0.9704761904761906,5,16,171.04905149992555
bSCSO,KNN,none,Zoo,12,0.02479999999999991,0.9800000000000001,8,16,171.04929820913821
bSCSO,KNN,none,Zoo,13,0.026049999999999907,0.9800000000000001,10,16,171.17585625010543
bSCSO,KNN,none,Zoo,14,0.02417499999999991,0.9800000000000001,7,16,171.8393354578875
bSCSO,KNN,none,Zoo,15,0.023703571428571404,0.9804761904761905,7,16,172.71376700000837
bSCSO,KNN,none,Zoo,16,0.026049999999999907,0.9800000000000001,10,16,171.3251378329005
bSCSO,KNN,none,Zoo,17,0.026049999999999907,0.9800000000000001,10,16,172.95564341614954
bSCSO,KNN,none,Zoo,18,0.026049999999999907,0.9800000000000001,10,16,174.0885699170176
bSCSO,KNN,none,Zoo,19,0.03345000000000002,0.97,6,16,175.3142391250003
bSCSO,KNN,none,Zoo,20,0.01677500000000001,0.99,11,16,174.32301404094324
bSCSO,KNN,none,Zoo,21,0.0323535714285713,0.9704761904761906,5,16,176.04639025009237
bSCSO,KNN,none,Zoo,22,0.02417499999999991,0.9800000000000001,7,16,174.3230762500316
bSCSO,KNN,none,Zoo,23,0.025424999999999906,0.9800000000000001,9,16,175.3409472501371
bSCSO,KNN,none,Zoo,24,0.026674999999999907,0.9800000000000001,11,16,167.8484770830255
bSCSO,KNN,none,Zoo,25,0.01677500000000001,0.99,11,16,165.93919708300382
bSCSO,KNN,none,Zoo,26,0.02479999999999991,0.9800000000000001,8,16,155.92104558390565
bSCSO,KNN,none,Zoo,27,0.024328571428571404,0.9804761904761905,8,16,152.3034115419723
bSCSO,KNN,none,Zoo,28,0.02479999999999991,0.9800000000000001,8,16,151.05084083299153
bSCSO,KNN,none,Zoo,29,0.01615000000000001,0.99,10,16,146.72719787503593
bSCSO,KNN,none,Sonar,0,0.1236620209059234,0.8801393728222996,30,60,368.8386367498897
bSCSO,KNN,none,Sonar,1,0.10807084785133574,0.8945412311265969,22,60,366.5290508749895
bSCSO,KNN,none,Sonar,2,0.11413008130081304,0.8894308943089431,28,60,347.71741245896555
bSCSO,KNN,none,Sonar,3,0.1040865272938444,0.8990708478513356,25,60,348.2849503341131
bSCSO,KNN,none,Sonar,4,0.12305865272938442,0.8799070847851336,25,60,353.25615483289585
bSCSO,KNN,none,Sonar,5,0.12277700348432063,0.8800232288037165,24,60,354.4287370839156
bSCSO,KNN,none,Sonar,6,0.10122880371660876,0.903135888501742,32,60,353.89984516683035
bSCSO,KNN,none,Sonar,7,0.13243554006968639,0.870267131242741,24,60,355.6560829170048
bSCSO,KNN,none,Sonar,8,0.1039314750290361,0.8987224157955864,22,60,337.9606772910338
bSCSO,KNN,none,Sonar,9,0.11874099883855986,0.8844367015098722,26,60,339.57179025001824
bSCSO,KNN,none,Sonar,10,0.12804297328687578,0.8753774680603948,28,60,344.6216077920981
bSCSO,KNN,none,Sonar,11,0.1147967479674797,0.8894308943089431,32,60,348.94461875013076
bSCSO,KNN,none,Sonar,12,0.11447502903600473,0.8890824622531939,28,60,346.907649083063
bSCSO,KNN,none,Sonar,13,0.11413008130081304,0.8894308943089431,28,60,347.79665116709657
bSCSO,KNN,none,Sonar,14,0.10430487804878051,0.8991869918699187,27,60,347.05125462519936
bSCSO,KNN,none,Sonar,15,0.1147967479674797,0.8894308943089431,32,60,346.6754600838758
bSCSO,KNN,none,Sonar,16,0.11872938443670149,0.8847851335656214,28,60,390.4472242088523
bSCSO,KNN,none,Sonar,17,0.11872938443670149,0.8847851335656214,28,60,388.8225183750037
bSCSO,KNN,none,Sonar,18,0.09970557491289204,0.9038327526132404,27,60,386.9051459589973
bSCSO,KNN,none,Sonar,19,0.11878106852497092,0.8849012775842044,29,60,384.2305295839906
bSCSO,KNN,none,Sonar,20,0.12351858304297336,0.8794425087108013,25,60,380.28973249997944
bSCSO,KNN,none,Sonar,21,0.12355865272938442,0.8799070847851336,28,60,380.61685895803384
bSCSO,KNN,none,Sonar,22,0.11463008130081304,0.8894308943089431,31,60,380.04976929188706
bSCSO,KNN,none,Sonar,23,0.13478048780487809,0.8699186991869918,36,60,382.41300791688263
bSCSO,KNN,none,Sonar,24,0.1135150987224158,0.8895470383275261,25,60,377.17789791710675
bSCSO,KNN,none,Sonar,25,0.11939605110336815,0.8847851335656214,32,60,383.93353416607715
bSCSO,KNN,none,Sonar,26,0.10913414634146344,0.8943089430894309,27,60,391.4680304171052
bSCSO,KNN,none,Sonar,27,0.11925261324041823,0.884088269454123,27,60,396.46926791686565
bSCSO,KNN,none,WDBC,0,0.027625058220773102,0.9771464058376029,15,30,370.4965252080001
bSCSO,KNN,none,Sonar,28,0.11917770034843207,0.8846689895470383,30,60,401.99500708305277
bSCSO,KNN,none,Sonar,29,0.127054587688734,0.8750290360046458,20,60,404.36619433318265
bSCSO,KNN,none,WDBC,1,0.02552414221394195,0.9789318428815401,14,30,411.639560374897
bSCSO,KNN,none,WDBC,2,0.025570253066294152,0.9788852662630025,14,30,376.18527854187414
bSCSO,KNN,none,WDBC,3,0.027578947368421015,0.9771929824561404,15,30,423.10884408303536
bSCSO,KNN,none,WDBC,4,0.029361900326036267,0.9753920198726906,15,30,413.31880208291113
bSCSO,KNN,none,WDBC,5,0.025872845831392502,0.9789163173420278,15,30,422.31066062510945
bSCSO,KNN,none,WDBC,6,0.028260984319205006,0.9771774569166279,17,30,412.3765436250251
bSCSO,KNN,none,WDBC,7,0.024500077627697545,0.9806396522279149,16,30,422.8320825828705
bSCSO,KNN,none,WDBC,8,0.027260984319205005,0.9771774569166279,14,30,421.82240483304486
bSCSO,KNN,none,WDBC,9,0.026276354603322442,0.9771619313771154,11,30,407.19595150020905
bSCSO,KNN,none,WDBC,10,0.024539512498059166,0.9789163173420278,11,30,417.2449340408202
bSCSO,KNN,none,WDBC,11,0.024484707343580218,0.9806551777674274,16,30,427.387929874938
bSCSO,KNN,none,WDBC,12,0.02553951249805939,0.9789163173420276,14,30,410.9226587500889
bSCSO,KNN,none,WDBC,14,0.02584210526315774,0.9789473684210528,15,30,418.6730182080064
bSCSO,KNN,none,WDBC,13,0.02446933705946267,0.9806707033069401,16,30,431.5670187920332
bSCSO,KNN,none,WDBC,17,0.027609687936655778,0.9771619313771154,15,30,412.1174334578682
bSCSO,KNN,none,WDBC,16,0.02659431765253834,0.9771774569166279,12,30,430.0122570001986
bSCSO,KNN,none,WDBC,15,0.02622154944884338,0.9789007918025151,16,30,463.0112611670047
bSCSO,KNN,none,WDBC,18,0.024453966775345455,0.9806862288464524,16,30,451.8859935000073
bSCSO,KNN,none,WDBC,19,0.025175438596491295,0.9789473684210526,13,30,413.66554395807907
bSCSO,KNN,none,WDBC,20,0.025888216115510048,0.9789007918025151,15,30,399.37018833402544
bSCSO,KNN,none,WDBC,21,0.028260984319205006,0.9771774569166279,17,30,411.79287066706456
bSCSO,KNN,none,WDBC,22,0.023469337059463004,0.9806707033069397,13,30,417.742276832927
bSCSO,KNN,none,WDBC,24,0.02622154944884338,0.9789007918025151,16,30,427.6158691660967
bSCSO,KNN,none,WDBC,25,0.023802670392796335,0.9806707033069397,14,30,409.40822720807046
bSCSO,KNN,none,WDBC,23,0.025206179164725836,0.9789163173420278,13,30,477.157447792124
bSCSO,KNN,none,WDBC,26,0.02478730010867879,0.9806862288464524,17,30,429.7662092910614
bSCSO,KNN,none,WDBC,28,0.02238379133674896,0.9824406148113647,15,30,422.6734409579076
bSCSO,KNN,none,WDBC,29,0.026291724887439766,0.9771464058376029,11,30,421.0538367498666
bSCSO,KNN,none,WDBC,27,0.02381804067691355,0.9806551777674274,14,30,493.24346845783293
bSCSO,KNN,none,ColonCancer,0,0.14960730769230773,0.8538461538461538,983,2000,448.51905200001784
bSCSO,KNN,none,ColonCancer,1,0.1979530769230769,0.8051282051282052,1006,2000,449.31080308300443
bSCSO,KNN,none,ColonCancer,2,0.1341965384615383,0.8692307692307694,947,2000,449.6373214169871
bSCSO,KNN,none,ColonCancer,3,0.1787996153846153,0.8243589743589744,983,2000,449.37674891599454
bSCSO,KNN,none,ColonCancer,4,0.13432653846153833,0.8692307692307694,973,2000,451.7406770410016
bSCSO,KNN,none,ColonCancer,5,0.1941003846153846,0.808974358974359,997,2000,452.58497695811093
bSCSO,KNN,none,ColonCancer,6,0.14950230769230774,0.8538461538461538,962,2000,450.8244827501476
bSCSO,KNN,none,ColonCancer,7,0.13047384615384625,0.873076923076923,964,2000,453.9935705841053
bSCSO,KNN,none,ColonCancer,8,0.14562961538461544,0.8576923076923076,949,2000,454.2445778341498
bSCSO,KNN,none,ColonCancer,9,0.19551461538461537,0.8076923076923077,1026,2000,453.12150395894423
bSCSO,KNN,none,ColonCancer,10,0.14959730769230772,0.8538461538461538,981,2000,452.910648916848
bSCSO,KNN,none,ColonCancer,11,0.1469888461538462,0.8564102564102564,967,2000,455.1554899578914
bSCSO,KNN,none,ColonCancer,12,0.1649730769230769,0.8384615384615385,1010,2000,456.67652170802467
bSCSO,KNN,none,ColonCancer,13,0.16357384615384615,0.8397435897435898,984,2000,456.1969489159528
bSCSO,KNN,none,ColonCancer,14,0.1291396153846155,0.8743589743589743,951,2000,456.31895145890303
bSCSO,KNN,none,ColonCancer,15,0.14826807692307695,0.8551282051282051,969,2000,459.47639816696756
bSCSO,KNN,none,ColonCancer,16,0.14601961538461544,0.8576923076923076,1027,2000,459.434613334015
bSCSO,KNN,none,ColonCancer,17,0.1612203846153846,0.8423076923076923,1021,2000,459.6357022919692
bSCSO,KNN,none,ColonCancer,18,0.1800388461538462,0.823076923076923,977,2000,460.39264887501486
bSCSO,KNN,none,ColonCancer,19,0.19651384615384612,0.8064102564102564,972,2000,458.89048704202287
bSCSO,KNN,none,ColonCancer,20,0.14968730769230773,0.8538461538461538,999,2000,455.64075529086404
bSCSO,KNN,none,ColonCancer,21,0.13180307692307702,0.8717948717948717,976,2000,455.5873017918784
bSCSO,KNN,none,ColonCancer,22,0.14697384615384618,0.8564102564102564,964,2000,453.0619297081139
bSCSO,KNN,none,ColonCancer,23,0.22816461538461535,0.7743589743589744,956,2000,455.1902736250777
bSCSO,KNN,none,ColonCancer,24,0.14957230769230773,0.8538461538461538,976,2000,455.8188692498952
bSCSO,KNN,none,ColonCancer,25,0.13077884615384602,0.8730769230769232,1025,2000,456.7460052079987
bSCSO,KNN,none,ColonCancer,26,0.1470388461538462,0.8564102564102564,977,2000,457.06506966613233
bSCSO,KNN,none,ColonCancer,27,0.14962730769230773,0.8538461538461538,987,2000,461.6329759170767
bSCSO,KNN,none,ColonCancer,28,0.21313884615384618,0.7897435897435897,997,2000,475.85956716700457
bSCSO,KNN,none,ColonCancer,29,0.16215461538461548,0.8410256410256409,954,2000,477.5962299169041
bSCSO,KNN,none,Leukemia,0,0.018881025723086718,0.9857142857142858,1692,3571,505.98678883281536
bSCSO,KNN,none,Leukemia,1,0.018895027403288345,0.9857142857142858,1697,3571,510.48703766590916
bSCSO,KNN,none,Leukemia,2,0.01893983277993354,0.9857142857142858,1713,3571,511.93406862486154
bSCSO,KNN,none,Leukemia,3,0.018022178661439348,0.9866666666666667,1722,3571,513.3693667079788
bSCSO,KNN,none,Leukemia,4,0.018883826059127046,0.9857142857142858,1693,3571,513.7975270419847
bSCSO,KNN,none,Leukemia,5,0.017868160179221482,0.9866666666666667,1667,3571,515.4313852081541
bSCSO,KNN,none,Leukemia,6,0.017954970596471553,0.9866666666666667,1698,3571,521.8600533329882
bSCSO,KNN,none,Leukemia,7,0.018827819338320548,0.9857142857142858,1673,3571,522.5591909999494
bSCSO,KNN,none,Leukemia,8,0.018066984038084547,0.9866666666666667,1738,3571,523.6976883329917
bSCSO,KNN,none,Leukemia,9,0.017968972276673177,0.9866666666666667,1703,3571,524.9338366249576
bSCSO,KNN,none,Leukemia,10,0.017996975637076425,0.9866666666666667,1713,3571,526.9124271669425
bSCSO,KNN,none,Leukemia,11,0.01899023882865939,0.9857142857142858,1731,3571,526.7251791669987
bSCSO,KNN,none,Leukemia,12,0.01870740488858658,0.9857142857142858,1630,3571,526.1648682500236
bSCSO,KNN,none,Leukemia,13,0.01789056286754408,0.9866666666666667,1675,3571,528.1082856669091
bSCSO,KNN,none,Leukemia,14,0.01898463815657874,0.9857142857142858,1729,3571,524.5029148329049
bSCSO,KNN,none,Leukemia,15,0.018867024042885094,0.9857142857142858,1687,3571,520.134154374944
bSCSO,KNN,none,Leukemia,16,0.017974572948753827,0.9866666666666667,1705,3571,520.467926209094
bSCSO,KNN,none,Leukemia,17,0.018886626395167368,0.9857142857142858,1694,3571,522.6441171250772
bSCSO,KNN,none,Leukemia,18,0.018861423370804445,0.9857142857142858,1685,3571,522.5140513749793
bSCSO,KNN,none,Leukemia,19,0.018886626395167368,0.9857142857142858,1694,3571,520.1146587908734
bSCSO,KNN,none,Leukemia,20,0.018822218666239898,0.9857142857142858,1671,3571,520.2190820418764
bSCSO,KNN,none,Leukemia,21,0.01890342841140932,0.9857142857142858,1700,3571,522.0485379169695
bSCSO,KNN,none,Leukemia,22,0.01887542505100607,0.9857142857142858,1690,3571,515.3212946660351
bSCSO,KNN,none,Leukemia,23,0.017985774292915126,0.9866666666666667,1709,3571,511.5216104169376
bSCSO,SVM,none,Zoo,0,0.023703571428571404,0.9804761904761905,7,16,91.70616870885715
bSCSO,KNN,none,Leukemia,24,0.018769012281473728,0.9857142857142858,1652,3571,503.2127706659958
bSCSO,KNN,none,Leukemia,25,0.018917430091610943,0.9857142857142858,1705,3571,504.23885837499984
bSCSO,SVM,none,Zoo,1,0.01552500000000001,0.99,9,16,98.47488683299161
bSCSO,KNN,none,Leukemia,26,0.018822218666239898,0.9857142857142858,1671,3571,502.30352245806716
bSCSO,SVM,none,Zoo,2,0.014428571428571395,0.9904761904761905,8,16,104.58634250005707
bSCSO,KNN,none,Leukemia,27,0.018872624714965744,0.9857142857142858,1689,3571,496.22029158310033
bSCSO,SVM,none,Zoo,3,0.01490000000000001,0.99,8,16,110.46524433302693
bSCSO,KNN,none,Leukemia,28,0.01891462975557062,0.9857142857142858,1704,3571,495.3133342079818
bSCSO,SVM,none,Zoo,4,0.014428571428571395,0.9904761904761905,8,16,115.48229437484406
bSCSO,SVM,none,Zoo,5,0.01490000000000001,0.99,8,16,114.66173979104497
bSCSO,KNN,none,Leukemia,29,0.018802616313957625,0.9857142857142858,1664,3571,501.7524663328659
bSCSO,SVM,none,Zoo,6,0.01490000000000001,0.99,8,16,121.00356808304787
bSCSO,SVM,none,Zoo,7,0.022453571428571403,0.9804761904761905,5,16,121.74010104197077
bSCSO,SVM,none,Zoo,9,0.01615000000000001,0.99,10,16,124.23740754206665
bSCSO,SVM,none,Zoo,8,0.023549999999999908,0.9800000000000001,6,16,125.27821066603065
bSCSO,SVM,none,Zoo,10,0.023549999999999908,0.9800000000000001,6,16,128.54987204098143
bSCSO,SVM,none,Zoo,11,0.01552500000000001,0.99,9,16,129.16354041709565
bSCSO,SVM,none,Zoo,12,0.023549999999999908,0.9800000000000001,6,16,127.88920362503268
