beta,dataset,run_id,fitness,accuracy,n_selected_features,n_total_features,runtime_seconds
0.005,Zoo,16,0.02198749999999991,0.9800000000000001,7,16,178.0961142089218
0.005,Zoo,17,0.02136249999999991,0.9800000000000001,5,16,175.4359387503937
0.005,Zoo,18,0.022453571428571514,0.9804761904761904,10,16,173.64600258413702
0.005,Zoo,20,0.01240000000000001,0.99,8,16,173.96922704111785
0.005,Zoo,19,0.0311035714285713,0.9704761904761906,6,16,174.49166983366013
0.005,Zoo,21,0.030791071428571303,0.9704761904761906,5,16,174.1846746248193
0.005,Zoo,22,0.02136249999999991,0.9800000000000001,5,16,172.2052779579535
0.005,Zoo,23,0.022924999999999907,0.9800000000000001,10,16,173.14586775004864
0.005,Zoo,24,0.022612499999999907,0.9800000000000001,9,16,173.30999666731805
0.005,Zoo,25,0.013025000000000009,0.99,10,16,174.14825945766643
0.005,Sonar,0,0.11601103368176541,0.8846689895470383,22,60,143.5582696669735
0.005,Zoo,26,0.02198749999999991,0.9800000000000001,7,16,175.30892325006425
0.005,Zoo,28,0.02198749999999991,0.9800000000000001,7,16,175.65006345883012
0.005,Zoo,27,0.020891071428571405,0.9804761904761905,5,16,176.09531970880926
0.005,Zoo,29,0.013025000000000009,0.99,10,16,176.0338710830547
0.005,Sonar,1,0.10649912891986067,0.8941927990708478,21,60,149.51355658331886
0.005,Sonar,2,0.11068176538908248,0.8895470383275261,16,60,157.66038604080677
0.005,Sonar,3,0.10619744483159124,0.8940766550522647,16,60,154.80807395791635
0.005,Sonar,5,0.11559436701509873,0.8846689895470383,17,60,148.56484887516126
0.005,Sonar,7,0.10147154471544717,0.8991869918699187,20,60,143.9817307079211
0.005,Sonar,6,0.0966855400696865,0.9036004645760742,15,60,148.42800233280286
0.005,Sonar,8,0.09673722415795594,0.9037166085946573,17,60,149.19992587482557
0.005,Sonar,4,0.11534436701509873,0.8846689895470383,14,60,171.4003002909012
0.005,Sonar,9,0.11097502903600473,0.8890824622531939,14,60,149.10588079225272
0.005,Sonar,11,0.10590418118466907,0.8945412311265969,18,60,139.71075062500313
0.005,Sonar,10,0.10147154471544717,0.8991869918699187,20,60,149.10237550036982
0.005,Sonar,15,0.08701538908246229,0.913704994192799,19,60,144.55449629202485
0.005,Sonar,14,0.10135656213705004,0.8993031358885016,20,60,150.6551812500693
0.005,Sonar,16,0.11129674796747971,0.8894308943089431,22,60,147.03967754170299
0.005,Sonar,13,0.1107650987224158,0.8895470383275261,17,60,160.08249937510118
0.005,Sonar,12,0.10619744483159124,0.8940766550522647,16,60,170.84029091661796
0.005,Sonar,17,0.11218176538908246,0.8895470383275261,34,60,143.31925054220483
0.005,Sonar,18,0.09181300813008131,0.9089430894308943,20,60,142.79865408269688
0.005,Sonar,19,0.12442799070847853,0.8754936120789779,14,60,165.53952937480062
0.005,Sonar,20,0.10658246225319401,0.8941927990708478,22,60,145.83404812496156
0.005,Sonar,21,0.12545121951219515,0.8747967479674796,18,60,146.23492054082453
0.005,Sonar,22,0.1160743321718932,0.8844367015098722,20,60,145.18459716718644
0.005,Sonar,23,0.11141173054587694,0.88931475029036,22,60,147.68734412500635
0.005,Sonar,24,0.09661062717770035,0.9041811846689896,21,60,153.73950841696933
0.005,Sonar,25,0.11065011614401855,0.8896631823461092,17,60,143.2994942907244
0.005,Sonar,26,0.11068176538908257,0.889547038327526,16,60,153.36995350010693
0.005,Sonar,27,0.09197967479674798,0.9089430894308943,22,60,145.38152887532488
0.005,Sonar,28,0.11517770034843207,0.8846689895470383,12,60,149.85854541696608
0.005,Sonar,29,0.11078513356562143,0.8897793263646921,20,60,147.54061370901763
0.005,WDBC,0,0.026164493091134944,0.9754230709517155,11,30,363.04878012510017
0.005,WDBC,1,0.02442765098587167,0.9771774569166279,11,30,361.8178722918965
0.005,WDBC,2,0.02112063344201212,0.9806862288464524,12,30,362.68247412517667
0.005,WDBC,3,0.024578947368421013,0.9771929824561404,12,30,362.80649558315054
0.005,WDBC,5,0.023706179164726057,0.9789163173420276,17,30,326.3686770410277
0.005,WDBC,4,0.024776354603322445,0.9771619313771154,13,30,361.0099801667966
0.005,WDBC,7,0.020429902189101158,0.9823940381928271,18,30,346.6604332081042
0.005,WDBC,6,0.024745614035087682,0.9771929824561404,13,30,361.41969008371234
0.005,WDBC,11,0.020247865238316946,0.9824095637323398,17,30,307.90168308326975
0.005,WDBC,8,0.025109687936655776,0.9771619313771154,15,30,359.1355735831894
0.005,WDBC,9,0.023054882782176715,0.9789007918025151,13,30,359.459302208852
0.005,WDBC,10,0.022554882782176607,0.9789007918025152,10,30,345.73102520778775
0.005,WDBC,12,0.023508771929824406,0.9789473684210528,16,30,356.03789475001395
0.005,WDBC,13,0.021302670392796007,0.9806707033069401,13,30,344.86474979203194
0.005,WDBC,15,0.022539512498059168,0.9789163173420278,10,30,340.534926999826
0.005,WDBC,14,0.02392765098587167,0.9771774569166279,8,30,355.86289725033566
0.005,WDBC,16,0.022857475547275283,0.9789318428815401,12,30,358.2140696668066
0.005,WDBC,17,0.02003508771929819,0.9824561403508772,16,30,350.85695445816964
0.005,WDBC,18,0.02178730010867879,0.9806862288464524,16,30,352.786489917431
0.005,WDBC,19,0.01938379133674896,0.9824406148113647,12,30,361.3408679170534
0.005,WDBC,20,0.020802670392796117,0.98067070330694,10,30,354.7336332919076
0.005,WDBC,21,0.020969337059462783,0.98067070330694,11,30,355.9413388748653
0.005,WDBC,22,0.02397376183822376,0.9771308802980905,8,30,356.4864736669697
0.005,WDBC,23,0.020818040676913552,0.9806551777674274,10,30,358.2340259589255
0.005,ColonCancer,0,0.11433403846153839,0.885897435897436,549,2000,120.1369124581106
0.005,ColonCancer,1,0.16011384615384613,0.8397435897435898,584,2000,119.55650441721082
0.005,WDBC,25,0.02460968793665578,0.9771619313771154,12,30,346.7617711252533
0.005,WDBC,24,0.02272154944884338,0.9789007918025151,11,30,367.77833800017834
0.005,WDBC,27,0.022539512498059168,0.9789163173420278,10,30,352.35775874974206
0.005,WDBC,26,0.02252414221394195,0.9789318428815401,10,30,364.78839958272874
0.005,ColonCancer,2,0.08262076923076928,0.9179487179487179,556,2000,120.64293004199862
0.005,ColonCancer,3,0.12708134615384625,0.873076923076923,571,2000,122.19117395905778
0.005,WDBC,28,0.01816231951560323,0.9841794752367644,15,30,312.9983794996515
0.005,WDBC,29,0.02429172488743999,0.9771464058376027,10,30,365.03937833337113
0.005,ColonCancer,4,0.09913326923076922,0.9012820512820513,561,2000,127.5605425001122
0.005,ColonCancer,5,0.14481807692307697,0.8551282051282051,558,2000,127.66890554083511
0.005,ColonCancer,6,0.11317230769230761,0.8871794871794872,592,2000,128.25245879171416
0.005,ColonCancer,7,0.09405384615384615,0.9064102564102564,560,2000,127.40586025035009
0.005,ColonCancer,8,0.12697884615384625,0.873076923076923,530,2000,126.88243683287874
0.005,ColonCancer,9,0.11439903846153839,0.885897435897436,575,2000,127.98661329224706
0.005,ColonCancer,10,0.1143665384615384,0.885897435897436,562,2000,128.11134120821953
0.005,ColonCancer,11,0.11184057692307686,0.8884615384615385,567,2000,126.43415924999863
0.005,ColonCancer,12,0.14482557692307696,0.8551282051282051,561,2000,127.02960358327255
0.005,ColonCancer,13,0.12953980769230777,0.8705128205128204,539,2000,128.9317650422454
0.005,ColonCancer,14,0.09405884615384616,0.9064102564102564,562,2000,128.81825225008652
0.005,ColonCancer,15,0.11301980769230761,0.8871794871794872,531,2000,130.74427720811218
0.005,ColonCancer,16,0.11181057692307686,0.8884615384615385,555,2000,129.9112110408023
0.005,ColonCancer,17,0.09664480769230768,0.9038461538461539,581,2000,129.62036633305252
0.005,ColonCancer,18,0.12828057692307682,0.8717948717948719,543,2000,129.84903341671452
0.005,ColonCancer,19,0.14616980769230772,0.8538461538461538,591,2000,133.48096412513405
0.005,ColonCancer,20,0.12961480769230777,0.8705128205128204,569,2000,133.47145200008526
0.005,ColonCancer,21,0.11178307692307686,0.8884615384615385,544,2000,133.0521506248042
0.005,ColonCancer,22,0.11311730769230761,0.8871794871794872,570,2000,130.98155783396214
0.005,ColonCancer,23,0.16135807692307688,0.8384615384615385,574,2000,131.94523541722447
0.005,ColonCancer,24,0.09787903846153845,0.9025641025641026,567,2000,132.14811733411625
0.005,ColonCancer,25,0.09661730769230768,0.9038461538461539,570,2000,132.53741504112259
0.005,ColonCancer,26,0.09657980769230769,0.9038461538461539,555,2000,131.2506039161235
0.005,ColonCancer,27,0.11320230769230762,0.8871794871794872,604,2000,132.79235779168084
0.005,ColonCancer,28,0.16253230769230767,0.8371794871794872,536,2000,133.52835170784965
0.005,ColonCancer,29,0.12836557692307682,0.8717948717948719,577,2000,137.45135083422065
0.005,Leukemia,0,0.015438012561507331,0.9857142857142858,925,3571,163.92669399967417
0.005,Leukemia,1,0.015487018442213014,0.9857142857142858,960,3571,163.5538446661085
0.005,Leukemia,2,0.015457614913789604,0.9857142857142858,939,3571,163.89295316673815
0.005,Leukemia,3,0.014503556426771189,0.9866666666666667,931,3571,163.61213675001636
0.005,Leukemia,4,0.015411409369124244,0.9857142857142858,906,3571,164.35159112513065
0.005,Leukemia,5,0.014495155418650214,0.9866666666666667,925,3571,167.59956279210746
0.005,Leukemia,6,0.014513357602912325,0.9866666666666667,938,3571,165.52698820922524
0.005,Leukemia,7,0.015488418610233177,0.9857142857142858,961,3571,167.46238487493247
0.005,Leukemia,8,0.014565163819658335,0.9866666666666667,975,3571,168.82754675019532
0.005,Leukemia,9,0.014453150378045341,0.9866666666666667,895,3571,169.1876699589193
0.005,Leukemia,10,0.01454556146737606,0.9866666666666667,961,3571,169.73180966591462
0.005,Leukemia,11,0.01545481457774928,0.9857142857142858,937,3571,168.9389682081528
0.005,Leukemia,12,0.015467416089930741,0.9857142857142858,946,3571,170.1740370001644
0.005,Leukemia,13,0.014504956594791351,0.9866666666666667,932,3571,167.25078675011173
0.005,Leukemia,14,0.01544921390566863,0.9857142857142858,933,3571,169.52914308430627
0.005,Leukemia,15,0.015453414409729117,0.9857142857142858,936,3571,168.70477729197592
0.005,Leukemia,16,0.014509157098851838,0.9866666666666667,935,3571,168.00584337487817
0.005,Leukemia,17,0.015459015081809767,0.9857142857142858,940,3571,166.03107216581702
0.005,Leukemia,18,0.015433812057446844,0.9857142857142858,922,3571,168.2393312919885
0.005,Leukemia,19,0.015459015081809767,0.9857142857142858,940,3571,169.34399625007063
0.005,Leukemia,20,0.015463215585870254,0.9857142857142858,943,3571,168.22397025022656
0.005,Leukemia,21,0.01549541945033399,0.9857142857142858,966,3571,169.1693615410477
0.005,Leukemia,22,0.015480017602112203,0.9857142857142858,955,3571,169.59161004191265
0.005,Leukemia,23,0.014506356762811513,0.9866666666666667,933,3571,168.74492879211903
0.005,Leukemia,24,0.015453414409729117,0.9857142857142858,936,3571,164.89922650018707
0.005,Leukemia,25,0.015499619954394478,0.9857142857142858,969,3571,166.7978049996309
0.005,Leukemia,26,0.015452014241708955,0.9857142857142858,935,3571,164.2900226661004
0.005,Leukemia,27,0.015459015081809767,0.9857142857142858,940,3571,164.13617812516168
0.005,Leukemia,28,0.015470216425971066,0.9857142857142858,948,3571,160.98569491691887
0.005,Leukemia,29,0.015442213065567818,0.9857142857142858,928,3571,151.0600867504254
0.01,Zoo,0,0.025424999999999906,0.9800000000000001,9,16,183.31673149997368
0.01,Zoo,1,0.025424999999999906,0.9800000000000001,9,16,179.94260637508705
0.01,Zoo,2,0.01677500000000001,0.99,11,16,176.33001045836136
0.01,Zoo,3,0.0249535714285714,0.9804761904761905,9,16,175.54584354162216
0.01,Zoo,4,0.022453571428571514,0.9804761904761904,5,16,174.9231663341634
0.01,Zoo,5,0.02417499999999991,0.9800000000000001,7,16,176.34147220803425
0.01,Zoo,6,0.023549999999999908,0.9800000000000001,6,16,173.4352673748508
0.01,Zoo,7,0.022453571428571403,0.9804761904761905,5,16,173.7487147920765
0.01,Zoo,8,0.022924999999999907,0.9800000000000001,5,16,176.66459737485275
0.01,Zoo,9,0.022924999999999907,0.9800000000000001,5,16,176.05393187468871
0.01,Zoo,10,0.02479999999999991,0.9800000000000001,8,16,177.12954066693783
0.01,Zoo,11,0.022924999999999907,0.9800000000000001,5,16,177.85017808433622
0.01,Zoo,12,0.022924999999999907,0.9800000000000001,5,16,178.43524683313444
0.01,Zoo,13,0.026049999999999907,0.9800000000000001,10,16,177.8940166658722
0.01,Zoo,14,0.022924999999999907,0.9800000000000001,5,16,178.12182583287358
0.01,Zoo,15,0.026049999999999907,0.9800000000000001,10,16,177.9821079587564
0.01,Zoo,16,0.02417499999999991,0.9800000000000001,7,16,179.18477212497965
0.01,Zoo,17,0.022924999999999907,0.9800000000000001,5,16,176.98008620925248
0.01,Zoo,18,0.026049999999999907,0.9800000000000001,10,16,177.60111641697586
0.01,Zoo,19,0.0329785714285713,0.9704761904761906,6,16,179.75982379214838
0.01,Zoo,20,0.01490000000000001,0.99,8,16,179.76908654114231
0.01,Zoo,21,0.0323535714285713,0.9704761904761906,5,16,178.62013125000522
0.01,Zoo,22,0.022924999999999907,0.9800000000000001,5,16,180.12684691604227
0.01,Zoo,23,0.026049999999999907,0.9800000000000001,10,16,178.573420249857
0.01,Zoo,24,0.025424999999999906,0.9800000000000001,9,16,179.16023470833898
0.01,Zoo,25,0.01615000000000001,0.99,10,16,180.79619233310223
0.01,Zoo,26,0.02417499999999991,0.9800000000000001,7,16,179.77040183311328
0.01,Sonar,0,0.11784436701509873,0.8846689895470383,22,60,150.56526895798743
0.01,Zoo,27,0.022453571428571403,0.9804761904761905,5,16,179.82443745806813
0.01,Zoo,28,0.02417499999999991,0.9800000000000001,7,16,179.23071145825088
0.01,Zoo,29,0.01615000000000001,0.99,10,16,180.9211887908168
0.01,Sonar,1,0.10824912891986067,0.8941927990708478,21,60,150.54787804186344
0.01,Sonar,2,0.1120150987224158,0.8895470383275261,16,60,156.34768354101107
0.01,Sonar,3,0.09860220673635317,0.9036004645760742,19,60,145.70095366612077
0.01,Sonar,5,0.10785249709639953,0.8944250871080139,20,60,146.45495295897126
0.01,Sonar,7,0.10313821138211383,0.8991869918699187,20,60,148.42428370798007
0.01,Sonar,6,0.09793554006968651,0.9036004645760742,15,60,153.52193045802414
0.01,Sonar,8,0.0981538908246226,0.9037166085946573,17,60,152.53513745823875
0.01,Sonar,4,0.11651103368176541,0.8846689895470383,14,60,176.0690352092497
0.01,Sonar,9,0.1121416957026714,0.8890824622531939,14,60,151.8354476657696
0.01,Sonar,11,0.10740418118466907,0.8945412311265969,18,60,140.78969874978065
0.01,Sonar,10,0.10313821138211383,0.8991869918699187,20,60,150.21858641598374
0.01,Sonar,14,0.1120783972125436,0.88931475029036,15,60,148.70663029234856
0.01,Sonar,15,0.08859872241579561,0.913704994192799,19,60,142.258267916739
0.01,Sonar,13,0.11218176538908246,0.8895470383275261,17,60,157.32060674997047
0.01,Sonar,12,0.10753077816492457,0.8940766550522647,16,60,166.57128562498838
0.01,Sonar,16,0.11313008130081303,0.8894308943089431,22,60,148.51356991613284
0.01,Sonar,17,0.11496341463414637,0.8894308943089431,33,60,142.52001899993047
0.01,Sonar,18,0.09347967479674797,0.9089430894308943,20,60,144.6048196251504
0.01,Sonar,19,0.1255946573751452,0.8754936120789779,14,60,167.56963804224506
0.01,Sonar,20,0.10841579558652734,0.8941927990708478,22,60,145.8792278333567
0.01,Sonar,21,0.1137049941927992,0.8888501742160277,22,60,144.8164082923904
0.01,Sonar,22,0.11774099883855986,0.8844367015098722,20,60,145.97781083313748
0.01,Sonar,23,0.11324506387921027,0.88931475029036,22,60,148.74959370773286
0.01,Sonar,24,0.09836062717770035,0.9041811846689896,21,60,156.4003490000032
0.01,Sonar,25,0.11206678281068522,0.8896631823461092,17,60,146.36076879221946
0.01,Sonar,26,0.1073008130081301,0.8943089430894309,16,60,162.43866412481293
0.01,Sonar,27,0.09381300813008131,0.9089430894308943,22,60,152.28239070763811
0.01,Sonar,29,0.1124518002322881,0.8897793263646921,20,60,153.30418341699988
0.01,Sonar,28,0.11694773519163759,0.8849012775842044,18,60,155.62393629085273
0.01,WDBC,0,0.027997826424468276,0.9754230709517155,11,30,367.95451879221946
0.01,WDBC,1,0.026260984319205004,0.9771774569166279,11,30,366.27669949969277
0.01,WDBC,2,0.023120633442012123,0.9806862288464524,12,30,367.5758799589239
0.01,WDBC,3,0.021368421052631523,0.9824561403508772,12,30,363.98992025014013
0.01,WDBC,5,0.02653951249805939,0.9789163173420276,17,30,324.7486378340982
0.01,WDBC,4,0.026943021269989112,0.9771619313771154,13,30,362.3059033341706
0.01,WDBC,7,0.024151374010246886,0.9806551777674274,15,30,340.4971371246502
0.01,WDBC,6,0.024175438596491294,0.9789473684210526,10,30,360.8316592499614
0.01,WDBC,11,0.02306582828753317,0.982425089271852,17,30,311.67043608333915
0.01,WDBC,8,0.027609687936655778,0.9771619313771154,15,30,356.08687808318064
0.01,WDBC,9,0.02378730010867879,0.9806862288464524,14,30,356.4926293329336
0.01,WDBC,10,0.02523691973296082,0.9788852662630025,13,30,353.18176812538877
0.01,WDBC,12,0.025958391554106657,0.9771464058376027,10,30,354.9360842499882
0.01,WDBC,13,0.023469337059462674,0.9806707033069401,13,30,343.64654295891523
0.01,WDBC,14,0.025260984319205006,0.9771774569166279,8,30,354.82210408337414
0.01,WDBC,15,0.02136842105263174,0.982456140350877,12,30,353.27176291681826
0.01,WDBC,16,0.024857475547275285,0.9789318428815401,12,30,359.3593966248445
0.01,WDBC,17,0.024206179164725835,0.9789163173420278,10,30,357.3013642090373
0.01,WDBC,18,0.022787300108678788,0.9806862288464524,11,30,359.91493425006047
0.01,WDBC,19,0.021383791336748958,0.9824406148113647,12,30,365.6391186667606
0.01,WDBC,20,0.022469337059462784,0.98067070330694,10,30,358.4371075001545
0.01,WDBC,21,0.022802670392796116,0.98067070330694,11,30,361.37113112490624
0.01,WDBC,22,0.028059307560937913,0.9753609687936654,11,30,361.72559629101306
0.01,WDBC,23,0.02248470734358022,0.9806551777674274,10,30,360.1783901252784
0.01,ColonCancer,0,0.11570653846153839,0.885897435897436,549,2000,123.89394533308223
0.01,ColonCancer,1,0.16157384615384615,0.8397435897435898,584,2000,124.44449633406475
0.01,WDBC,24,0.024554882782176712,0.9789007918025151,11,30,370.1962272915989
0.01,WDBC,25,0.02248470734358022,0.9806551777674274,10,30,363.6194477919489
0.01,ColonCancer,2,0.08401076923076928,0.9179487179487179,556,2000,122.00410920893773
0.01,WDBC,26,0.02419080888060862,0.9789318428815401,10,30,371.6178692919202
0.01,WDBC,27,0.024206179164725835,0.9789163173420278,10,30,355.921310165897
0.01,ColonCancer,3,0.12850884615384625,0.873076923076923,571,2000,122.16063495818526
0.01,WDBC,28,0.02348470734358022,0.9806551777674274,13,30,371.25877441605553
0.01,WDBC,29,0.025958391554106657,0.9771464058376027,10,30,372.29808824975044
0.01,ColonCancer,4,0.10053576923076922,0.9012820512820513,561,2000,129.30865370901302
0.01,ColonCancer,5,0.14621307692307695,0.8551282051282051,558,2000,130.27332274988294
0.01,ColonCancer,6,0.11465230769230762,0.8871794871794872,592,2000,130.17986045824364
0.01,ColonCancer,7,0.09545384615384615,0.9064102564102564,560,2000,130.50633441610262
0.01,ColonCancer,8,0.12830384615384627,0.873076923076923,530,2000,131.58411966683343
0.01,ColonCancer,9,0.1158365384615384,0.885897435897436,575,2000,133.35142329102382
0.01,ColonCancer,10,0.1157715384615384,0.885897435897436,562,2000,132.66761179221794
0.01,ColonCancer,11,0.11325807692307686,0.8884615384615385,567,2000,133.11935724969953
0.01,ColonCancer,12,0.14622807692307696,0.8551282051282051,561,2000,131.2549534579739
0.01,ColonCancer,13,0.13088730769230777,0.8705128205128204,539,2000,130.86679320875555
0.01,ColonCancer,14,0.09546384615384616,0.9064102564102564,562,2000,131.0221907501109
0.01,ColonCancer,15,0.11434730769230762,0.8871794871794872,531,2000,131.33876920770854
0.01,ColonCancer,16,0.11319807692307686,0.8884615384615385,555,2000,131.23636395810172
0.01,ColonCancer,17,0.09809730769230769,0.9038461538461539,581,2000,132.15001533273607
0.01,ColonCancer,18,0.1296380769230768,0.8717948717948719,543,2000,130.07220158306882
0.01,ColonCancer,19,0.14764730769230774,0.8538461538461538,591,2000,134.28353870892897
0.01,ColonCancer,20,0.13103730769230776,0.8705128205128204,569,2000,132.0247838338837
0.01,ColonCancer,21,0.11314307692307686,0.8884615384615385,544,2000,131.3203981248662
0.01,ColonCancer,22,0.11454230769230762,0.8871794871794872,570,2000,131.8060830407776
0.01,ColonCancer,23,0.1627930769230769,0.8384615384615385,574,2000,131.2370159998536
0.01,ColonCancer,24,0.09929653846153845,0.9025641025641026,567,2000,133.0280307503417
0.01,ColonCancer,25,0.09804230769230769,0.9038461538461539,570,2000,132.33769600000232
0.01,ColonCancer,26,0.09796730769230769,0.9038461538461539,555,2000,131.25746666593477
0.01,ColonCancer,27,0.11471230769230761,0.8871794871794872,604,2000,133.64662070805207
0.01,ColonCancer,28,0.16387230769230765,0.8371794871794872,536,2000,133.78600774984807
0.01,ColonCancer,29,0.1298080769230768,0.8717948717948719,577,2000,134.34375137463212
0.01,Leukemia,0,0.01673316798015757,0.9857142857142858,925,3571,164.78976970911026
0.01,Leukemia,1,0.016831179741568936,0.9857142857142858,960,3571,164.4656713330187
0.01,Leukemia,2,0.016772372684722116,0.9857142857142858,939,3571,165.0562672088854
0.01,Leukemia,3,0.0158071128535424,0.9866666666666667,931,3571,165.88765783281997
0.01,Leukemia,4,0.016679961595391396,0.9857142857142858,906,3571,169.3360030837357
0.01,Leukemia,5,0.015790310837300453,0.9866666666666667,925,3571,171.13200849993154
0.01,Leukemia,6,0.015826715205824675,0.9866666666666667,938,3571,170.22220620932057
0.01,Leukemia,7,0.016833980077609265,0.9857142857142858,961,3571,169.53209799993783
0.01,Leukemia,8,0.015930327639316694,0.9866666666666667,975,3571,169.958633874543
0.01,Leukemia,9,0.015706300756090707,0.9866666666666667,895,3571,171.22397487517446
0.01,Leukemia,10,0.015891122934752144,0.9866666666666667,961,3571,170.72576404223219
0.01,Leukemia,11,0.016766772012641467,0.9857142857142858,937,3571,172.19767670799047
0.01,Leukemia,12,0.01679197503700439,0.9857142857142858,946,3571,173.93465733435005
0.01,Leukemia,13,0.015809913189582726,0.9866666666666667,932,3571,173.7174909580499
0.01,Leukemia,14,0.016755570668480168,0.9857142857142858,933,3571,173.17356200003996
0.01,Leukemia,15,0.016763971676601142,0.9857142857142858,936,3571,173.37794649973512
0.01,Leukemia,16,0.0158183141977037,0.9866666666666667,935,3571,171.2773226252757
0.01,Leukemia,17,0.01677517302076244,0.9857142857142858,940,3571,168.84289391618222
0.01,Leukemia,18,0.016724766972036596,0.9857142857142858,922,3571,170.25642558420077
0.01,Leukemia,19,0.01677517302076244,0.9857142857142858,940,3571,170.5895552909933
0.01,Leukemia,20,0.016783574028883416,0.9857142857142858,943,3571,168.8501080418937
0.01,Leukemia,21,0.01684798175781089,0.9857142857142858,966,3571,169.622197791934
0.01,Leukemia,22,0.016817178061367313,0.9857142857142858,955,3571,168.6546591669321
0.01,Leukemia,23,0.01581271352562305,0.9866666666666667,933,3571,168.99021683307365
0.01,Leukemia,24,0.016763971676601142,0.9857142857142858,936,3571,165.86116404179484
0.01,Leukemia,25,0.016856382765931863,0.9857142857142858,969,3571,165.82847383292392
0.01,Leukemia,26,0.016761171340560817,0.9857142857142858,935,3571,166.2178438329138
0.01,Leukemia,27,0.01677517302076244,0.9857142857142858,940,3571,165.38776791701093
0.01,Leukemia,28,0.01679757570908504,0.9857142857142858,948,3571,155.83242066623643
0.01,Leukemia,29,0.016741568988278544,0.9857142857142858,928,3571,153.28726895805448
0.02,Zoo,0,0.031049999999999908,0.9800000000000001,9,16,185.1280647921376
0.02,Zoo,1,0.031049999999999908,0.9800000000000001,9,16,184.54272100003436
0.02,Zoo,2,0.026049999999999907,0.9800000000000001,5,16,179.48825508309528
0.02,Zoo,3,0.030578571428571403,0.9804761904761905,9,16,180.06136133288965
0.02,Zoo,4,0.025578571428571513,0.9804761904761904,5,16,179.60137595795095
0.02,Zoo,5,0.02854999999999991,0.9800000000000001,7,16,179.76110395789146
0.02,Zoo,6,0.027299999999999908,0.9800000000000001,6,16,176.02245437540114
0.02,Zoo,7,0.025578571428571402,0.9804761904761905,5,16,176.6384414578788
0.02,Zoo,8,0.026049999999999907,0.9800000000000001,5,16,174.5192947499454
0.02,Zoo,9,0.02365000000000001,0.99,11,16,174.0597417918034
0.02,Zoo,10,0.02979999999999991,0.9800000000000001,8,16,175.1149642090313
0.02,Zoo,11,0.026049999999999907,0.9800000000000001,5,16,176.03431416675448
0.02,Zoo,12,0.026049999999999907,0.9800000000000001,5,16,175.5113516249694
0.02,Zoo,13,0.03229999999999991,0.9800000000000001,10,16,176.5403426247649
0.02,Zoo,14,0.026049999999999907,0.9800000000000001,5,16,173.94546995777637
0.02,Zoo,15,0.03229999999999991,0.9800000000000001,10,16,175.91866854205728
0.02,Zoo,16,0.02854999999999991,0.9800000000000001,7,16,174.63924854202196
0.02,Zoo,17,0.026049999999999907,0.9800000000000001,5,16,175.72481125034392
0.02,Zoo,18,0.03229999999999991,0.9800000000000001,10,16,174.74254604196176
0.02,Zoo,19,0.036728571428571305,0.9704761904761906,6,16,174.68937558401376
0.02,Zoo,20,0.025578571428571402,0.9804761904761905,5,16,175.2696834160015
0.02,Zoo,21,0.036728571428571305,0.9704761904761906,6,16,174.84595887502655
0.02,Zoo,22,0.026049999999999907,0.9800000000000001,5,16,174.87081974977627
0.02,Zoo,23,0.03229999999999991,0.9800000000000001,10,16,174.826600542292
0.02,Zoo,24,0.031049999999999908,0.9800000000000001,9,16,174.38035479094833
0.02,Zoo,25,0.02240000000000001,0.99,10,16,174.46285108383745
0.02,Zoo,26,0.02854999999999991,0.9800000000000001,7,16,174.51236487505957
0.02,Zoo,27,0.025578571428571402,0.9804761904761905,5,16,174.85890608327463
0.02,Zoo,28,0.02854999999999991,0.9800000000000001,7,16,174.84521820908412
0.02,Zoo,29,0.02240000000000001,0.99,10,16,175.7050307081081
0.02,Sonar,0,0.1215110336817654,0.8846689895470383,22,60,145.9283729577437
0.02,Sonar,1,0.11131242740998847,0.8939605110336817,19,60,145.61464883293957
0.02,Sonar,3,0.10176887340301984,0.9036004645760742,19,60,139.25842554215342
0.02,Sonar,2,0.11468176538908247,0.8895470383275261,16,60,154.45672795781866
0.02,Sonar,5,0.11118583042973287,0.8944250871080139,20,60,142.68694329215214
0.02,Sonar,4,0.11884436701509873,0.8846689895470383,14,60,170.23801825009286
0.02,Sonar,6,0.10043554006968651,0.9036004645760742,15,60,158.84999600006267
0.02,Sonar,7,0.10647154471544718,0.8991869918699187,20,60,145.32206870801747
0.02,Sonar,8,0.12074099883855986,0.8844367015098722,19,60,152.34477341687307
0.02,Sonar,9,0.11447502903600473,0.8890824622531939,14,60,149.56936712516472
0.02,Sonar,10,0.10647154471544718,0.8991869918699187,20,60,149.94986904179677
0.02,Sonar,11,0.11040418118466908,0.8945412311265969,18,60,139.6544627919793
0.02,Sonar,14,0.10535656213704994,0.8993031358885017,17,60,141.18779750028625
0.02,Sonar,12,0.11019744483159123,0.8940766550522647,16,60,168.07300495775416
0.02,Sonar,15,0.09199535423925674,0.9134727061556329,19,60,146.102336416021
0.02,Sonar,13,0.1150150987224158,0.8895470383275261,17,60,158.18073049979284
0.02,Sonar,16,0.1167967479674797,0.8894308943089431,22,60,150.81338883331046
0.02,Sonar,17,0.1099558652729384,0.8946573751451801,17,60,144.01309858309105
0.02,Sonar,18,0.09681300813008131,0.9089430894308943,20,60,143.8733452083543
0.02,Sonar,19,0.12792799070847855,0.8754936120789779,14,60,165.21548883337528
0.02,Sonar,20,0.112082462253194,0.8941927990708478,22,60,144.8248054999858
