algorithm,dataset,run_id,fitness,accuracy,n_selected_features,n_total_features,runtime_seconds
SCSO,GermanCredit,2,0.29904000000000003,0.704,12,20,738.7247821670026
SCSO,GermanCredit,5,0.28962000000000004,0.712,9,20,743.9894854169979
SCSO,GermanCredit,4,0.2827,0.72,11,20,758.050871624997
SCSO,GermanCredit,3,0.28717000000000004,0.717,14,20,759.9601027919998
SCSO,GermanCredit,6,0.28468000000000004,0.718,11,20,844.1065675419959
SCSO,GermanCredit,7,0.26934,0.734,12,20,849.259721167
SCSO,GermanCredit,9,0.3257400000000001,0.6739999999999999,6,20,675.695641792001
SCSO,GermanCredit,8,0.29012000000000004,0.712,10,20,681.3054698329943
SCSO,GermanCredit,10,0.34258999999999995,0.659,10,20,666.9655358749951
SCSO,GermanCredit,12,0.26686000000000004,0.736,11,20,656.5111302919977
SCSO,GermanCredit,11,0.25548,0.748,12,20,664.4567646669966
SCSO,GermanCredit,13,0.27282,0.732,15,20,663.6786003330053
SCSO,GermanCredit,14,0.2584500000000001,0.7449999999999999,12,20,570.0109321249984
SCSO,GermanCredit,15,0.25201999999999997,0.752,13,20,576.2182915829981
SCSO,GermanCredit,16,0.30100000000000005,0.7,8,20,558.8116946250011
SCSO,GermanCredit,17,0.33614000000000005,0.6639999999999999,7,20,570.9926390409964
SCSO,GermanCredit,18,0.3213,0.68,9,20,568.6236570000037
SCSO,GermanCredit,20,0.26191000000000003,0.741,11,20,566.4801553750003
SCSO,GermanCredit,21,0.32969999999999994,0.67,6,20,563.3668253329961
SCSO,GermanCredit,19,0.27627,0.727,12,20,577.2997654589999
SCSO,GermanCredit,22,0.30201000000000006,0.701,12,20,572.3773862079979
SCSO,GermanCredit,23,0.33170000000000005,0.6699999999999999,10,20,570.8407245420021
SCSO,HeartDisease,0,0.20809674054758803,0.7944632768361581,6,13,233.3123157079972
SCSO,GermanCredit,24,0.3034700000000001,0.697,7,20,564.1921572919964
SCSO,HeartDisease,1,0.19021290743155145,0.8148587570621469,9,13,232.96621604200482
SCSO,GermanCredit,28,0.27527,0.727,10,20,563.8296960829975
SCSO,GermanCredit,26,0.28865000000000013,0.7149999999999999,13,20,577.8871018340069
SCSO,GermanCredit,27,0.29062000000000004,0.712,11,20,566.9196204580003
SCSO,GermanCredit,25,0.2837,0.72,13,20,589.295008000001
SCSO,GermanCredit,29,0.27626,0.726,10,20,569.0048294589942
SCSO,HeartDisease,2,0.27102046936114743,0.7309039548022598,6,13,233.97004312500212
SCSO,HeartDisease,3,0.31470352020860504,0.6867796610169491,6,13,232.37089962499886
SCSO,HeartDisease,4,0.17926401564537162,0.8251412429378531,8,13,233.49637654200342
SCSO,HeartDisease,5,0.21381629726205983,0.7910169491525425,9,13,231.42804270800116
SCSO,HeartDisease,6,0.21887783572359845,0.7843502824858757,7,13,231.70913566699892
SCSO,HeartDisease,7,0.16529478487614085,0.8384745762711864,7,13,231.53734899999836
SCSO,HeartDisease,8,0.17283181225554112,0.831638418079096,8,13,233.83406908299366
SCSO,HeartDisease,9,0.20869817470664928,0.7946327683615819,7,13,233.07006516699767
SCSO,HeartDisease,10,0.2579882659713169,0.7440677966101694,6,13,232.25716845799616
SCSO,HeartDisease,11,0.17778148631029989,0.8250847457627118,6,13,232.31714329100214
SCSO,HeartDisease,12,0.23824419817470668,0.7640112994350282,6,13,233.5809428749999
SCSO,HeartDisease,13,0.2804308996088657,0.7206214689265537,5,13,231.20964404199913
SCSO,HeartDisease,14,0.22360443285528034,0.7811299435028248,9,13,231.65703137500532
SCSO,HeartDisease,15,0.21623455019556706,0.7846892655367232,4,13,232.3382602499987
SCSO,HeartDisease,16,0.20104993481095165,0.8046892655367233,10,13,233.911996584
SCSO,HeartDisease,17,0.21353598435462845,0.7881920903954802,5,13,232.4621095840048
SCSO,HeartDisease,18,0.325162190352021,0.6731073446327682,2,13,232.4531002080039
SCSO,HeartDisease,19,0.17931994784876143,0.8250847457627118,8,13,233.78976495799725
SCSO,HeartDisease,20,0.23449674054758798,0.7677966101694915,6,13,234.25506133299496
SCSO,HeartDisease,21,0.20077027379400272,0.8049717514124293,10,13,232.975761624999
SCSO,HeartDisease,22,0.20297926988265985,0.801186440677966,8,13,233.2476017500012
SCSO,HeartDisease,23,0.22206597131681868,0.7811299435028249,7,13,233.2169372089993
SCSO,HeartDisease,24,0.2893379400260756,0.7108474576271187,4,13,233.23582737499964
SCSO,HeartDisease,25,0.1800891786179922,0.8250847457627118,9,13,232.95773266700417
SCSO,HeartDisease,26,0.34759165580182527,0.6535593220338983,6,13,200.4339742910015
SCSO,HeartDisease,27,0.26635045632333787,0.7371751412429377,8,13,197.5103629160003
SCSO,HeartDisease,28,0.18917718383311596,0.8112429378531074,3,13,193.74415366599715
SCSO,HeartDisease,29,0.22195410691003917,0.7812429378531073,7,13,188.2250892919983
SCSO,IonosphereEW,2,0.150884649070896,0.8517505030181086,14,34,376.1368520420001
SCSO,IonosphereEW,1,0.13163304533080847,0.8717907444668007,16,34,385.4427314170025
SCSO,IonosphereEW,0,0.18659221209610594,0.8174647887323945,20,34,405.09844566600077
SCSO,IonosphereEW,3,0.13428701621493683,0.8688128772635814,15,34,400.21017449999636
SCSO,IonosphereEW,4,0.13703590957509773,0.8660362173038229,15,34,398.25904495800205
SCSO,IonosphereEW,5,0.1675948869688721,0.8375452716297787,23,34,420.8722214580048
SCSO,IonosphereEW,6,0.14865955734406447,0.8548893360160965,17,34,422.30006625000533
SCSO,IonosphereEW,7,0.15822681974198133,0.8461167002012072,20,34,443.116447417
SCSO,IonosphereEW,9,0.13172796780684107,0.8719919517102616,17,34,401.8731915409953
SCSO,IonosphereEW,8,0.17128812877263572,0.8320321931589538,17,34,408.29996708300314
SCSO,IonosphereEW,11,0.16979538406912073,0.8347283702213278,21,34,400.97709345800104
SCSO,IonosphereEW,10,0.1375046277665997,0.8661569416498993,17,34,411.393238208002
SCSO,IonosphereEW,13,0.10685072789679252,0.8944466800804829,8,34,270.1172487500007
SCSO,IonosphereEW,12,0.1686587525150906,0.8346881287726358,17,34,399.5162356669971
SCSO,IonosphereEW,14,0.11951608474375669,0.8831388329979879,13,34,388.6331955839996
SCSO,IonosphereEW,15,0.16421791928038812,0.8403621730382295,21,34,410.9916138330009
SCSO,IonosphereEW,16,0.1828566930997751,0.8206438631790745,18,34,399.76995125000394
SCSO,IonosphereEW,17,0.14394920108888637,0.8602414486921528,19,34,401.6257249590053
SCSO,IonosphereEW,18,0.13212635814889342,0.87158953722334,17,34,410.32677262499783
SCSO,IonosphereEW,19,0.19158144159072088,0.8118309859154929,18,34,408.2507680830022
SCSO,IonosphereEW,20,0.17981368209255538,0.823420523138833,17,34,410.51612229099555
SCSO,IonosphereEW,22,0.11729790507752406,0.8832997987927564,6,34,373.53097970800445
SCSO,IonosphereEW,21,0.18368396259912428,0.8204024144869214,20,34,409.8626188749986
SCSO,IonosphereEW,23,0.15488969108770273,0.8488933601609657,18,34,413.6547542920016
SCSO,IonosphereEW,25,0.12306765297668354,0.8804426559356138,16,34,395.806627416001
SCSO,IonosphereEW,24,0.2000824002840571,0.8035412474849096,19,34,422.0694352499995
SCSO,IonosphereEW,26,0.14169118238844838,0.8604426559356136,12,34,404.3617538749968
SCSO,IonosphereEW,27,0.1483103562551781,0.8546478873239437,15,34,439.68264199999976
SCSO,IonosphereEW,28,0.14827051722097284,0.8546881287726359,15,34,453.1439981250005
SCSO,IonosphereEW,29,0.1386412593206296,0.8661971830985916,21,34,510.02999183400243
SCSO,KrVsKpEW,0,0.08972901785714282,0.9142708333333334,17,35,1645.4501216670033
SCSO,KrVsKpEW,1,0.08408541247484903,0.9208372456964007,20,35,1676.9722146249987
SCSO,KrVsKpEW,2,0.11391878772635809,0.8895481220657278,16,35,1718.2275025830022
SCSO,KrVsKpEW,3,0.3283391976861168,0.672096048513302,13,35,1715.4833557090024
SCSO,KrVsKpEW,4,0.19872016473843068,0.8047559663536775,19,35,1727.4903915839968
SCSO,KrVsKpEW,5,0.23932665995975855,0.7634507042253521,18,35,1731.7215224160027
SCSO,KrVsKpEW,6,0.260959796277666,0.7421762519561815,20,35,1737.9939016660064
