config_name,dataset,run_id,fitness,accuracy,n_selected_features,runtime_seconds
Full,Zoo,26,0.02479999999999991,0.9800000000000001,8,154.88351154199336
Full,Zoo,27,0.022453571428571403,0.9804761904761905,5,140.57354895805474
Full,Zoo,28,0.02417499999999991,0.9800000000000001,7,141.94957166700624
Full,Zoo,29,0.01615000000000001,0.99,10,137.0289845840307
NoRMS,Leukemia,0,0.01881661799415925,0.9857142857142858,1669,499.7518370420439
NoRMS,Leukemia,1,0.01875221026523178,0.9857142857142858,1646,499.6752227500547
NoRMS,Leukemia,3,0.018033380005600647,0.9866666666666667,1726,501.06792579207104
NoRMS,Leukemia,2,0.018923030763691593,0.9857142857142858,1707,501.3876864159247
NoRMS,Leukemia,4,0.018827819338320548,0.9857142857142858,1673,503.42365683300886
NoRMS,Leukemia,5,0.017840156818818235,0.9866666666666667,1657,510.1103786249878
NoRMS,Leukemia,6,0.01792416690002798,0.9866666666666667,1687,511.0589080839418
NoRMS,Leukemia,7,0.018760611273352754,0.9857142857142858,1649,512.0903600000311
NoRMS,Leukemia,8,0.018050182021842595,0.9866666666666667,1732,502.3070507500088
NoRMS,Leukemia,9,0.0180053766451974,0.9866666666666667,1716,503.4887199170189
NoRMS,Leukemia,10,0.017980173620834476,0.9866666666666667,1707,502.29103537497576
NoRMS,Leukemia,11,0.01889782773932867,0.9857142857142858,1698,503.7375719579868
NoRMS,Leukemia,12,0.018788614633756,0.9857142857142858,1659,501.05918004200794
NoRMS,Leukemia,13,0.017817754130495633,0.9866666666666667,1649,499.46933374996297
NoRMS,Leukemia,14,0.032218242189062614,0.9723809523809525,1741,501.53687133290805
NoRMS,Leukemia,15,0.01874660959315113,0.9857142857142858,1644,503.09412041690666
NoRMS,Leukemia,16,0.017966171940632852,0.9866666666666667,1702,505.71762650005985
NoRMS,Leukemia,17,0.018861423370804445,0.9857142857142858,1685,507.30672999995295
NoRMS,Leukemia,18,0.018791414969796326,0.9857142857142858,1660,505.7678027499933
NoRMS,Leukemia,19,0.01885862303476412,0.9857142857142858,1684,506.47150866605807
NoRMS,Leukemia,20,0.018732607912949503,0.9857142857142858,1639,504.79861062497366
NoRMS,Leukemia,21,0.018917430091610943,0.9857142857142858,1705,503.9303532090271
NoRMS,Leukemia,22,0.0188110173220786,0.9857142857142858,1667,504.2637364579132
NoRMS,Leukemia,23,0.017980173620834476,0.9866666666666667,1707,506.2421859590104
NoRMS,Leukemia,24,0.018813817658118924,0.9857142857142858,1668,494.13134049996734
NoRMS,Leukemia,25,0.018889426731207696,0.9857142857142858,1695,495.93094583402853
NoRMS,Leukemia,26,0.018769012281473728,0.9857142857142858,1652,494.1618842909811
NoRMS,Leukemia,27,0.018777413289594702,0.9857142857142858,1655,494.6451402090024
NoRMS,Leukemia,28,0.01885302236268347,0.9857142857142858,1682,491.20822795899585
NoRMS,ColonCancer,0,0.14974230769230773,0.8538461538461538,1010,466.76517024997156
NoRMS,ColonCancer,1,0.21177961538461532,0.7910256410256411,979,466.1186929999385
NoRMS,Leukemia,29,0.01880541664999795,0.9857142857142858,1665,487.7062111248961
NoRMS,ColonCancer,2,0.11910076923076915,0.8846153846153847,974,450.20454720791895
NoRMS,ColonCancer,3,0.1787896153846153,0.8243589743589744,981,451.3779845829122
NoRMS,ColonCancer,4,0.1344165384615383,0.8692307692307694,991,451.46596570895053
NoRMS,ColonCancer,5,0.21053538461538454,0.7923076923076924,984,451.76193295803387
NoRMS,ColonCancer,6,0.14953730769230772,0.8538461538461538,969,450.38971649995074
NoRMS,ColonCancer,7,0.13061884615384625,0.873076923076923,993,451.2378403330222
NoRMS,ColonCancer,8,0.14584961538461544,0.8576923076923076,993,451.64283391600475
NoRMS,ColonCancer,9,0.1649480769230769,0.8384615384615385,1005,449.3370166659588
NoRMS,ColonCancer,10,0.16589730769230765,0.8371794871794872,941,438.1391836660914
NoRMS,ColonCancer,11,0.14695384615384618,0.8564102564102564,960,439.565441209008
NoRMS,ColonCancer,12,0.16625730769230765,0.8371794871794872,1013,438.7686852919869
NoRMS,ColonCancer,13,0.1786796153846153,0.8243589743589744,959,439.1044365410926
NoRMS,ColonCancer,14,0.1291246153846155,0.8743589743589743,948,437.7778644589707
NoRMS,ColonCancer,15,0.14808807692307696,0.8551282051282051,933,437.0506999579957
NoRMS,ColonCancer,17,0.16206961538461537,0.841025641025641,937,434.5792319159955
NoRMS,ColonCancer,16,0.14700884615384618,0.8564102564102564,971,436.826348374947
NoRMS,ColonCancer,18,0.18132307692307684,0.8217948717948719,980,448.08334266697057
NoRMS,ColonCancer,19,0.19660384615384613,0.8064102564102564,990,450.0847314170096
NoRMS,ColonCancer,20,0.16466307692307688,0.8384615384615385,948,449.32564237504266
NoRMS,ColonCancer,21,0.13160807692307702,0.8717948717948717,937,449.8428895829711
NoRMS,ColonCancer,22,0.1318780769230768,0.8717948717948719,991,448.6735224579461
NoRMS,ColonCancer,23,0.22822461538461536,0.7743589743589744,968,447.05189241690096
NoRMS,ColonCancer,24,0.16363384615384616,0.8397435897435898,996,445.63684504199773
NoRMS,ColonCancer,25,0.14692384615384618,0.8564102564102564,954,447.769445916987
NoRMS,ColonCancer,26,0.1469288461538462,0.8564102564102564,955,410.9906793750124
NoRMS,ColonCancer,27,0.16474807692307689,0.8384615384615385,965,412.0081385000376
NoRMS,ColonCancer,28,0.21430807692307693,0.7884615384615384,977,409.31121812493075
NoRMS,Sonar,0,0.08526945412311268,0.9185830429732869,28,388.05518504208885
NoRMS,ColonCancer,29,0.1622446153846155,0.8410256410256409,972,409.51205962500535
NoRMS,Sonar,1,0.11828106852497092,0.8849012775842044,26,382.55159320903476
NoRMS,Sonar,2,0.09953890824622537,0.9038327526132404,26,379.75938725005835
NoRMS,Sonar,3,0.07684088269454128,0.9281068524970963,34,379.5302690829849
NoRMS,Sonar,4,0.1233803716608595,0.8802555168408827,29,319.66871529095806
NoRMS,Sonar,5,0.08981707317073183,0.913821138211382,27,316.34228479105514
NoRMS,Sonar,6,0.0860110336817655,0.9180023228803715,29,311.01502099994104
NoRMS,Sonar,7,0.12804297328687578,0.8753774680603948,28,309.9239255420398
NoRMS,Sonar,8,0.08494773519163772,0.9182346109175377,24,310.0459816249786
NoRMS,Sonar,9,0.0949396051103369,0.908478513356562,26,310.2389544589678
NoRMS,Sonar,10,0.10857084785133563,0.894541231126597,25,308.3683098750189
NoRMS,Sonar,11,0.11834436701509873,0.8846689895470383,25,308.42050658294465
NoRMS,Sonar,12,0.09016202090592342,0.9134727061556329,27,295.8226474999683
NoRMS,Sonar,13,0.11917770034843207,0.8846689895470383,30,299.9414379999507
NoRMS,Sonar,14,0.09465795586527301,0.9085946573751451,25,299.5147325829603
NoRMS,Sonar,15,0.109582462253194,0.8941927990708478,29,298.65353958297055
NoRMS,Sonar,16,0.0950946573751452,0.9088269454123112,29,299.38846637506504
NoRMS,Sonar,17,0.10481649245063887,0.8988385598141695,28,297.2898089590017
NoRMS,Sonar,18,0.09004703832752618,0.913588850174216,27,297.18542804196477
NoRMS,Sonar,19,0.1186660859465738,0.8850174216027874,29,298.42816470901016
NoRMS,Sonar,20,0.10947909407665514,0.8939605110336817,27,301.93152741598897
NoRMS,Sonar,21,0.11291173054587693,0.88931475029036,20,299.3072757079499
NoRMS,Sonar,23,0.1253519163763067,0.8794425087108013,36,299.1744089591084
NoRMS,Sonar,22,0.13416550522648085,0.8700348432055749,33,299.4841695840005
NoRMS,Sonar,24,0.11816608594657368,0.8850174216027875,26,300.36807558394503
NoRMS,Sonar,25,0.1096457607433218,0.8939605110336817,28,307.48733966599684
NoRMS,Sonar,26,0.10509814169570277,0.8987224157955864,29,310.1701652921038
NoRMS,Sonar,27,0.10997909407665514,0.8939605110336817,30,311.3949666250264
NoRMS,Sonar,28,0.11902264808362377,0.8843205574912891,27,380.2777886670083
NoRMS,Sonar,29,0.11849941927990702,0.8850174216027875,28,386.18450366705656
NoRMS,WDBC,2,0.023120633442012123,0.9806862288464524,12,370.84870450000744
NoRMS,WDBC,1,0.02759431765253834,0.9771774569166279,15,386.9870827499544
NoRMS,WDBC,3,0.025508771929824627,0.9789473684210526,14,361.53267216705717
NoRMS,WDBC,5,0.023888216115510046,0.9789007918025151,9,377.21882750000805
NoRMS,WDBC,0,0.02348470734358022,0.9806551777674274,13,421.5032209160272
NoRMS,WDBC,4,0.0248728458313925,0.9789163173420278,12,477.45313983305823
NoRMS,WDBC,10,0.023802670392796335,0.9806707033069397,14,360.64091049996205
NoRMS,WDBC,6,0.026927650985871895,0.9771774569166277,13,399.2811694999691
NoRMS,WDBC,7,0.024500077627697545,0.9806396522279149,16,400.0140343749663
NoRMS,WDBC,9,0.02238379133674896,0.9824406148113647,15,389.05169525009114
NoRMS,WDBC,12,0.023120633442012123,0.9806862288464524,12,366.9700922080083
NoRMS,WDBC,8,0.02519080888060862,0.9789318428815401,13,512.7718211669708
NoRMS,WDBC,13,0.026206179164725833,0.9789163173420278,16,398.25077541708015
NoRMS,WDBC,11,0.023469337059463004,0.9806707033069397,13,537.5755062920507
NoRMS,WDBC,15,0.024508771929824404,0.9789473684210528,11,372.83461304102093
NoRMS,WDBC,14,0.026206179164725833,0.9789163173420278,16,415.1065246249782
NoRMS,WDBC,18,0.024802670392796006,0.9806707033069401,17,421.29078087501694
NoRMS,WDBC,16,0.02659431765253834,0.9771774569166279,12,442.84588295803405
NoRMS,WDBC,17,0.024771929824561462,0.9807017543859649,17,440.9775785410311
NoRMS,WDBC,20,0.02488821611550994,0.9789007918025152,12,385.37821537500713
NoRMS,WDBC,19,0.024585623350411475,0.9788697407234901,11,431.4804659159854
NoRMS,WDBC,21,0.027609687936655778,0.9771619313771154,15,438.3043182089459
NoRMS,WDBC,22,0.024903586399627486,0.9788852662630025,12,421.3816859170329
NoRMS,WDBC,23,0.025872845831392502,0.9789163173420278,15,413.18444133305456
NoRMS,WDBC,24,0.02276323552243449,0.9823940381928271,16,398.37676100002136
NoRMS,WDBC,26,0.02419080888060862,0.9789318428815401,10,420.0034281660337
NoRMS,Zoo,0,0.025424999999999906,0.9800000000000001,9,211.40958054200746
NoRMS,Zoo,1,0.022924999999999907,0.9800000000000001,5,228.92153845797293
NoRMS,WDBC,25,0.01966231951560323,0.9841794752367644,12,600.1029988749651
NoRMS,WDBC,27,0.027291724887439767,0.9771464058376029,14,540.5399685419397
NoRMS,Zoo,2,0.026674999999999907,0.9800000000000001,11,234.48743391700555
NoRMS,WDBC,28,0.025524142213941843,0.9789318428815402,14,545.9750555829378
NoRMS,Zoo,3,0.024328571428571404,0.9804761904761905,8,232.90644887508824
NoRMS,Zoo,4,0.023078571428571514,0.9804761904761904,6,231.28641758300364
NoRMS,Zoo,5,0.025424999999999906,0.9800000000000001,9,262.1600007499801
NoRMS,Zoo,6,0.023549999999999908,0.9800000000000001,6,268.86291212495416
NoRMS,Zoo,7,0.025578571428571402,0.9804761904761905,10,269.6521610839991
NoRMS,Zoo,8,0.022924999999999907,0.9800000000000001,5,270.52517791697755
NoRMS,Zoo,9,0.03532500000000002,0.97,9,292.62166312499903
NoRMS,Zoo,10,0.02479999999999991,0.9800000000000001,8,289.0113774170168
NoRMS,WDBC,29,0.026539512498059168,0.9789163173420278,17,893.0851177499862
NoRMS,Zoo,11,0.02479999999999991,0.9800000000000001,8,302.2768892920576
NoRMS,Zoo,12,0.025424999999999906,0.9800000000000001,9,266.29142029199284
NoRMS,Zoo,13,0.025424999999999906,0.9800000000000001,9,258.565798417083
NoRMS,Zoo,14,0.02479999999999991,0.9800000000000001,8,248.1013549590716
NoRMS,Zoo,15,0.022453571428571403,0.9804761904761905,5,249.3961117499275
NoRMS,Zoo,16,0.026049999999999907,0.9800000000000001,10,225.65036675008014
NoRMS,Zoo,17,0.02479999999999991,0.9800000000000001,8,225.53181887499522
NoRMS,Zoo,18,0.026049999999999907,0.9800000000000001,10,175.76970762503333
NoRMS,Zoo,19,0.0329785714285713,0.9704761904761906,6,176.8532082909951
NoRMS,Zoo,20,0.01552500000000001,0.99,9,181.72712970804423
NoRMS,Zoo,21,0.022924999999999907,0.9800000000000001,5,181.98661220807116
NoRMS,Zoo,22,0.02479999999999991,0.9800000000000001,8,181.22308554209303
NoRMS,Zoo,23,0.025424999999999906,0.9800000000000001,9,182.21584558300674
NoRMS,Zoo,24,0.025424999999999906,0.9800000000000001,9,183.07766616600566
NoRMS,Zoo,25,0.01615000000000001,0.99,10,186.4525127079105
NoRMS,Zoo,26,0.025424999999999906,0.9800000000000001,9,179.17782374995295
NoRMS,Zoo,27,0.015678571428571396,0.9904761904761905,10,175.0112846250413
NoRMS,Zoo,28,0.025424999999999906,0.9800000000000001,9,163.50823470798787
