config,dataset,run_id,fitness,accuracy,n_selected_features,n_total_features,runtime_seconds
bPSO-TVT,SpectEW,3,0.13761292166952538,0.8651292802236199,9,22,234.93978433310986
bPSO-TVT,SpectEW,5,0.1304574042309891,0.872816212438854,10,22,228.31885204208083
bPSO-TVT,SpectEW,6,0.13440080045740424,0.8688329839273236,10,22,231.46655279188417
bPSO-TVT,SpectEW,7,0.14107204116638086,0.8616352201257861,9,22,231.40949258301407
bPSO-TVT,SpectEW,8,0.13715837621497992,0.8651292802236199,8,22,234.88270254200324
bPSO-TVT,SpectEW,9,0.14494625500285874,0.8577218728162125,9,22,233.99067008402199
bPSO-TVT,SpectEW,10,0.13715837621497992,0.8651292802236199,8,22,239.96673729200847
bPSO-TVT,SpectEW,11,0.1308724985706117,0.872396925227114,10,22,235.65717250015587
bPSO-TVT,SpectEW,12,0.1403704974271011,0.8614255765199162,7,22,235.30139691685326
bPSO-TVT,SpectEW,13,0.1345786163522014,0.8691125087351501,11,22,235.648236582987
bPSO-TVT,SpectEW,14,0.13834419668381936,0.8648497554157931,10,22,241.7327972080093
bPSO-TVT,SpectEW,15,0.14389879931389363,0.8578616352201258,7,22,237.5316473338753
bPSO-TVT,SpectEW,16,0.1385220125786163,0.8651292802236199,11,22,236.22191537497565
bPSO-TVT,SpectEW,17,0.13474671240708969,0.8684835779175403,10,22,230.13520599994808
bPSO-TVT,SpectEW,18,0.1463098913664951,0.8577218728162125,12,22,235.0988139999099
bPSO-TVT,SpectEW,19,0.13740537449971402,0.86533892382949,9,22,231.97958633303642
bPSO-TVT,SpectEW,20,0.13667409948542028,0.8656184486373165,8,22,231.67679191590287
bPSO-TVT,SpectEW,21,0.14592452830188668,0.8576519916142559,11,22,234.90712412493303
bPSO-TVT,SpectEW,22,0.14417552887364213,0.857582110412299,7,22,240.50064700003713
bPSO-TVT,SpectEW,23,0.13073413379073762,0.8725366876310272,10,22,235.54288562503643
bPSO-TVT,SpectEW,24,0.14449170954831328,0.8577218728162125,8,22,237.49668029206805
bPSO-TVT,SpectEW,25,0.14221841052029732,0.8609364081062194,10,22,242.29307275009342
bPSO-TVT,SpectEW,26,0.1333533447684391,0.8689727463312369,8,22,238.94983291695826
bPSO-TVT,SpectEW,28,0.14166495140080052,0.8614954577218727,10,22,238.3007957909722
bPSO-TVT,SpectEW,27,0.13890737564322472,0.8651991614255765,12,22,247.4748941247817
bPSO-TVT,SpectEW,29,0.14093367638650656,0.8617749825296995,9,22,242.35743441688828
bPSO-TVT,TicTacToe,0,0.15672905759162287,0.8517888307155325,9,9,514.2492489579599
bPSO-TVT,TicTacToe,1,0.16090265052356026,0.8475730802792321,9,9,512.8587928330526
bPSO-TVT,TicTacToe,2,0.15777110602094235,0.8507362565445027,9,9,509.54484074981883
bPSO-TVT,TicTacToe,3,0.15987679973821992,0.8486092931937173,9,9,510.926868124865
bPSO-TVT,TicTacToe,4,0.15880775523560212,0.8496891361256544,9,9,515.4426630840171
bPSO-TVT,TicTacToe,6,0.16502225130890044,0.843411867364747,9,9,505.77221270813607
bPSO-TVT,TicTacToe,5,0.16502225130890044,0.843411867364747,9,9,514.636132792104
bPSO-TVT,TicTacToe,7,0.15880775523560212,0.8496891361256544,9,9,513.8675006669946
bPSO-TVT,TicTacToe,8,0.15987679973821992,0.8486092931937173,9,9,505.80142158293165
bPSO-TVT,TicTacToe,9,0.15880775523560212,0.8496891361256544,9,9,500.0326929590665
bPSO-TVT,TicTacToe,10,0.1660535013089006,0.8423702006980802,9,9,510.3514958329033
bPSO-TVT,TicTacToe,11,0.16089185209424073,0.8475839877835952,9,9,519.2547426249366
bPSO-TVT,TicTacToe,12,0.15571400523560205,0.8528141361256545,9,9,500.4233135001268
bPSO-TVT,TicTacToe,13,0.16911485602094248,0.8392779232111692,9,9,507.18698720796965
bPSO-TVT,TicTacToe,14,0.16398020287958118,0.8444644415357766,9,9,520.8410318340175
bPSO-TVT,TicTacToe,15,0.1536191099476439,0.8549301919720769,9,9,501.748386999825
bPSO-TVT,TicTacToe,16,0.16501685209424083,0.8434173211169285,9,9,503.3856104160659
bPSO-TVT,TicTacToe,17,0.16500605366492152,0.8434282286212914,9,9,508.01485237502493
bPSO-TVT,TicTacToe,18,0.16604270287958117,0.8423811082024433,9,9,502.85164733300917
bPSO-TVT,TicTacToe,19,0.1618745091623036,0.846591404886562,9,9,511.3431647911202
bPSO-TVT,TicTacToe,20,0.16393700916230358,0.8445080715532287,9,9,518.1124885000754
bPSO-TVT,TicTacToe,21,0.1577495091623036,0.8507580715532287,9,9,505.9367427499965
bPSO-TVT,TicTacToe,23,0.16915804973821985,0.8392342931937173,9,9,501.7077674169559
bPSO-TVT,TicTacToe,22,0.16916884816753916,0.8392233856893544,9,9,518.8152002911083
bPSO-TVT,Vote,0,0.027334759481961124,0.9742830712303423,3,16,213.86329120886512
bPSO-TVT,Vote,1,0.027609505087881583,0.9740055504162812,3,16,216.81502812495455
bPSO-TVT,TicTacToe,24,0.1567398560209424,0.8517779232111693,9,9,506.92037591687404
bPSO-TVT,TicTacToe,25,0.1526148560209423,0.8559445898778361,9,9,520.2489339590538
bPSO-TVT,TicTacToe,26,0.16602650523560225,0.8423974694589876,9,9,512.880408000201
bPSO-TVT,TicTacToe,27,0.1588023560209425,0.8496945898778359,9,9,506.4529856250156
bPSO-TVT,Vote,2,0.027517923219241354,0.9740980573543017,3,16,215.30128487502225
bPSO-TVT,TicTacToe,28,0.1526094568062827,0.8559500436300175,9,9,520.9010640410706
bPSO-TVT,Vote,3,0.027517923219241354,0.9740980573543017,3,16,219.22798758302815
bPSO-TVT,TicTacToe,29,0.16500065445026169,0.843433682373473,9,9,516.1135978340171
bPSO-TVT,Vote,4,0.027243177613321005,0.9743755781683626,3,16,217.45879062497988
bPSO-TVT,Vote,5,0.027517923219241354,0.9740980573543017,3,16,218.17957641696557
bPSO-TVT,Vote,6,0.027517923219241354,0.9740980573543017,3,16,214.2119638340082
bPSO-TVT,Vote,7,0.027426341350601458,0.9741905642923218,3,16,215.0837823750917
bPSO-TVT,Vote,8,0.027426341350601235,0.974190564292322,3,16,215.13912950013764
bPSO-TVT,Vote,9,0.027517923219241354,0.9740980573543017,3,16,218.66141070821323
bPSO-TVT,Vote,10,0.027334759481961124,0.9742830712303423,3,16,218.06953070918098
bPSO-TVT,Vote,11,0.027426341350601235,0.974190564292322,3,16,220.39158958289772
bPSO-TVT,Vote,12,0.027243177613321005,0.9743755781683626,3,16,217.27998458291404
bPSO-TVT,Vote,13,0.027426341350601235,0.974190564292322,3,16,217.38555487501435
bPSO-TVT,Vote,14,0.027517923219241354,0.9740980573543017,3,16,218.9613756670151
bPSO-TVT,Vote,15,0.027609505087881694,0.9740055504162811,3,16,214.3330125831999
bPSO-TVT,Vote,16,0.023396739130434767,0.9782608695652174,3,16,213.36359358299524
bPSO-TVT,Vote,17,0.030389107308048054,0.9699352451433858,1,16,216.1604524590075
bPSO-TVT,Vote,18,0.027517923219241354,0.9740980573543017,3,16,218.12375054205768
bPSO-TVT,Vote,19,0.027517923219241354,0.9740980573543017,3,16,216.0766992920544
bPSO-TVT,Vote,20,0.027243177613321005,0.9743755781683626,3,16,215.5310528750997
bPSO-TVT,Vote,21,0.027426341350601235,0.974190564292322,3,16,215.28089945809916
bPSO-TVT,Vote,22,0.027517923219241576,0.9740980573543014,3,16,216.17309220787138
bPSO-TVT,Vote,23,0.027334759481961124,0.9742830712303423,3,16,215.92640529200435
bPSO-TVT,Vote,24,0.027517923219241354,0.9740980573543017,3,16,216.74539129203185
bPSO-TVT,Vote,25,0.030663852913968625,0.9696577243293246,1,16,219.08339333417825
bPSO-TVT,Vote,26,0.027517923219241354,0.9740980573543017,3,16,215.17165383300744
bPSO-TVT,Vote,28,0.027609505087881694,0.9740055504162811,3,16,207.95556791615672
bPSO-TVT,Vote,27,0.027426341350601458,0.9741905642923218,3,16,209.16313370806165
bPSO-TVT,Vote,29,0.027334759481961124,0.9742830712303423,3,16,197.13351158285514
bPSO-TVT,WDBC,1,0.021368421052631523,0.9824561403508772,12,30,396.3139280001633
bPSO-TVT,WDBC,2,0.025221549448843382,0.9789007918025151,13,30,379.1958460838068
bPSO-TVT,WDBC,0,0.023802670392796006,0.9806707033069401,14,30,458.14734541694634
bPSO-TVT,WDBC,3,0.020050458003415626,0.9824406148113647,8,30,403.147027292056
bPSO-TVT,WDBC,6,0.02659431765253834,0.9771774569166279,12,30,355.4894675000105
bPSO-TVT,WDBC,5,0.02413600372612945,0.98067070330694,15,30,423.0504649588838
bPSO-TVT,WDBC,4,0.021368421052631523,0.9824561403508772,12,30,504.5264534158632
bPSO-TVT,WDBC,7,0.02142990218910116,0.9823940381928271,12,30,456.01066079200245
bPSO-TVT,WDBC,10,0.023469337059462785,0.98067070330694,13,30,360.42538708401844
bPSO-TVT,WDBC,11,0.02173249495419984,0.982425089271852,13,30,353.5814551669173
bPSO-TVT,WDBC,8,0.025206179164725836,0.9789163173420278,13,30,410.7049343751278
bPSO-TVT,WDBC,12,0.022368421052631742,0.982456140350877,15,30,386.2647625000682
bPSO-TVT,WDBC,9,0.021995652848936564,0.9841794752367644,19,30,451.1165855838917
bPSO-TVT,WDBC,13,0.021399161620866504,0.982425089271852,12,30,383.5457812920213
bPSO-TVT,WDBC,14,0.025175438596491073,0.9789473684210528,13,30,398.1745780829806
bPSO-TVT,WDBC,15,0.02343859649122813,0.9807017543859649,13,30,442.90947366598994
bPSO-TVT,WDBC,16,0.022732494954199836,0.982425089271852,16,30,428.40359541703947
bPSO-TVT,WDBC,18,0.024857475547275285,0.9789318428815401,12,30,408.1798565420322
bPSO-TVT,WDBC,17,0.024105263157894796,0.9807017543859649,15,30,432.2710595000535
bPSO-TVT,WDBC,19,0.020662319515603232,0.9841794752367644,15,30,437.08661095798016
bPSO-TVT,WDBC,20,0.019995652848936566,0.9841794752367644,13,30,444.03289445792325
bPSO-TVT,WDBC,21,0.022453966775345457,0.9806862288464524,10,30,393.86850787489675
bPSO-TVT,WDBC,22,0.030377270610153703,0.9753764943331781,18,30,489.38481912505813
bPSO-TVT,WDBC,23,0.022469337059462784,0.98067070330694,10,30,451.17310149990954
bPSO-TVT,WDBC,26,0.022787300108678788,0.9806862288464524,11,30,328.75350158289075
bPSO-TVT,WDBC,24,0.02208119857165028,0.9824095637323398,14,30,367.3827585000545
bPSO-TVT,WDBC,29,0.024206179164726165,0.9789163173420274,10,30,340.0694045419805
bPSO-TVT,WDBC,25,0.021383791336748958,0.9824406148113647,12,30,430.4366236659698
bPSO-TVT,WDBC,27,0.019344356466387335,0.9841639496972518,11,30,483.77631525020115
bPSO-TVT,WDBC,28,0.024453966775345455,0.9806862288464524,16,30,661.7297139998991
bPSO-TVT,WaveformEW,0,0.1652760000000001,0.8375999999999999,18,40,2709.0706261249725
bPSO-TVT,WaveformEW,1,0.16616199999999995,0.8362,16,40,2885.4835759589914
bPSO-TVT,WaveformEW,3,0.16284800000000002,0.8398,17,40,2884.8453454999253
bPSO-TVT,WaveformEW,6,0.16760000000000003,0.835,17,40,2752.132358666975
bPSO-TVT,WaveformEW,4,0.17236199999999985,0.8312000000000002,21,40,2902.7778606249485
bPSO-TVT,WaveformEW,5,0.165516,0.8366,15,40,3086.3070460839663
bPSO-TVT,WaveformEW,2,0.16611000000000004,0.836,15,40,3203.17305762507
bPSO-TVT,WaveformEW,7,0.16804800000000011,0.8347999999999999,18,40,2892.2740807079244
bPSO-TVT,WaveformEW,9,0.1751340000000001,0.8283999999999999,21,40,2762.6398343751207
bPSO-TVT,WaveformEW,8,0.16720400000000007,0.8353999999999999,17,40,2982.7898439590354
bPSO-TVT,WaveformEW,11,0.16259800000000002,0.8398,16,40,2766.194179082988
bPSO-TVT,WaveformEW,10,0.16636000000000004,0.836,16,40,2855.7899521249346
bPSO-TVT,WaveformEW,13,0.16760000000000003,0.835,17,40,2757.964627749985
bPSO-TVT,WaveformEW,14,0.16636000000000004,0.836,16,40,2804.2018170829397
bPSO-TVT,WaveformEW,12,0.165516,0.8366,15,40,3195.994299291866
bPSO-TVT,WaveformEW,15,0.16096200000000005,0.8412,15,40,3152.9518737921026
bPSO-TVT,WaveformEW,16,0.15968000000000004,0.843,17,40,2698.07509029191
bPSO-TVT,WaveformEW,17,0.1764679999999999,0.8268000000000001,20,40,2735.3059537920635
bPSO-TVT,WaveformEW,18,0.16814199999999996,0.8342,16,40,2823.0321955832187
bPSO-TVT,WaveformEW,19,0.16488000000000014,0.8379999999999999,18,40,2851.812718833098
bPSO-TVT,WaveformEW,20,0.1640360000000001,0.8385999999999999,17,40,2704.6093777918722
bPSO-TVT,WaveformEW,21,0.16646399999999997,0.8364,18,40,2716.929507917026
bPSO-TVT,WaveformEW,22,0.1640360000000001,0.8385999999999999,17,40,2725.801343041938
bPSO-TVT,Zoo,0,0.025424999999999906,0.9800000000000001,9,16,142.0607256249059
bPSO-TVT,Zoo,1,0.022924999999999907,0.9800000000000001,5,16,147.48332545883022
bPSO-TVT,Zoo,2,0.025578571428571513,0.9804761904761904,10,16,151.5903595839627
bPSO-TVT,Zoo,3,0.022453571428571403,0.9804761904761905,5,16,153.40893441601656
bPSO-TVT,WaveformEW,23,0.164328,0.8378,15,40,3145.990119874943
bPSO-TVT,Zoo,4,0.024953571428571512,0.9804761904761904,9,16,155.6837986658793
bPSO-TVT,Zoo,5,0.026049999999999907,0.9800000000000001,10,16,156.205377291888
bPSO-TVT,Zoo,6,0.022924999999999907,0.9800000000000001,5,16,155.13984570815228
bPSO-TVT,Zoo,7,0.01615000000000001,0.99,10,16,150.68522254098207
bPSO-TVT,Zoo,8,0.026049999999999907,0.9800000000000001,10,16,148.0078071251046
bPSO-TVT,Zoo,9,0.034853571428571525,0.9704761904761904,9,16,150.69284154195338
bPSO-TVT,Zoo,10,0.02479999999999991,0.9800000000000001,8,16,152.40171999996528
bPSO-TVT,Zoo,11,0.03407499999999992,0.9700000000000001,7,16,155.4036794579588
bPSO-TVT,Zoo,12,0.01615000000000001,0.99,10,16,155.39140891702846
bPSO-TVT,Zoo,13,0.025424999999999906,0.9800000000000001,9,16,148.4271776250098
bPSO-TVT,Zoo,14,0.022924999999999907,0.9800000000000001,5,16,149.32468904112466
bPSO-TVT,Zoo,15,0.025578571428571402,0.9804761904761905,10,16,149.65592970815487
bPSO-TVT,Zoo,16,0.02417499999999991,0.9800000000000001,7,16,150.655697457958
bPSO-TVT,Zoo,17,0.022924999999999907,0.9800000000000001,5,16,150.2141236658208
bPSO-TVT,Zoo,18,0.03282500000000003,0.97,5,16,152.52000291692093
bPSO-TVT,Zoo,19,0.0329785714285713,0.9704761904761906,6,16,152.08957591699436
bPSO-TVT,Zoo,20,0.0249535714285714,0.9804761904761905,9,16,153.59673120896332
bPSO-TVT,Zoo,21,0.04397500000000004,0.96,7,16,152.3111635830719
bPSO-TVT,Zoo,22,0.03469999999999992,0.9700000000000001,8,16,151.8001634159591
bPSO-TVT,Zoo,23,0.025424999999999906,0.9800000000000001,9,16,150.83134691696614
bPSO-TVT,Zoo,24,0.025424999999999906,0.9800000000000001,9,16,152.48976454185322
bPSO-TVT,Zoo,25,0.01615000000000001,0.99,10,16,149.98842066689394
bPSO-TVT,Zoo,26,0.02417499999999991,0.9800000000000001,7,16,152.31840520887636
bPSO-TVT,WaveformEW,24,0.16239999999999993,0.8400000000000001,16,40,3113.8585451249965
bPSO-TVT,Zoo,27,0.022453571428571403,0.9804761904761905,5,16,155.5408882079646
bPSO-TVT,Zoo,28,0.03469999999999992,0.9700000000000001,8,16,161.73704633279704
bPSO-TVT,WaveformEW,27,0.16953800000000013,0.8337999999999999,20,40,2899.811585500138
bPSO-TVT,WaveformEW,26,0.16829800000000011,0.8347999999999999,19,40,2959.8382716658525
bPSO-TVT,Zoo,29,0.022924999999999907,0.9800000000000001,5,16,171.23329529212788
bPSO-TVT,WaveformEW,25,0.166506,0.8356,15,40,3290.303831041092
bGWO-TVT,BreastEW,0,0.028764658174705374,0.9765564620008588,5,9,409.251586291939
bGWO-TVT,BreastEW,1,0.02799831830542443,0.9750858737655645,3,9,416.70397487515584
bGWO-TVT,BreastEW,2,0.031331651638757764,0.9750858737655645,6,9,417.77861812501214
bGWO-TVT,BreastEW,3,0.030565311769476605,0.9736152855302705,4,9,418.83739233296365
bPSO-TVT,WaveformEW,29,0.16061800000000012,0.8417999999999999,16,40,3242.6510983328335
bGWO-TVT,BreastEW,4,0.030178033013692027,0.975128810648347,5,9,420.7797463329043
bGWO-TVT,BreastEW,5,0.031310397881780395,0.9751073422069558,6,9,419.4734509589616
bPSO-TVT,WaveformEW,28,0.161358,0.8408,15,40,3403.4641418328974
bGWO-TVT,BreastEW,6,0.029454200658365494,0.9736152855302705,3,9,422.97769733308814
bGWO-TVT,BreastEW,7,0.029432946901388344,0.9736367539716616,3,9,429.54563029203564
bGWO-TVT,BreastEW,8,0.030533431134010882,0.9736474881923571,4,9,427.5188034588937
bGWO-TVT,BreastEW,9,0.030199286770669284,0.9751073422069558,5,9,427.93783125001937
bGWO-TVT,BreastEW,10,0.03087820237584083,0.9721768999570631,3,9,428.88433325011283
bGWO-TVT,BreastEW,11,0.031602034731167364,0.9736904250751396,5,9,424.391795292031
bGWO-TVT,BreastEW,12,0.028008945183912896,0.9750751395448691,3,9,424.5327823329717
bGWO-TVT,BreastEW,13,0.029390439387433825,0.973679690854444,3,9,423.5667338750791
bGWO-TVT,BreastEW,14,0.030512177377033513,0.9736689566337484,4,9,425.5945800419431
bGWO-TVT,BreastEW,15,0.030888829254329404,0.9721661657363676,3,9,427.6516697909683
bGWO-TVT,BreastEW,16,0.03164454224512199,0.9736474881923571,5,9,426.4648169160355
bGWO-TVT,BreastEW,17,0.029886396164305058,0.9765457277801632,6,9,426.34993549995124
bGWO-TVT,BreastEW,18,0.03053343113401066,0.9736474881923574,4,9,428.49488875013776
bGWO-TVT,BreastEW,19,0.030220540527646653,0.9750858737655645,5,9,425.13281187508255
bGWO-TVT,BreastEW,20,0.03166579600209903,0.9736260197509662,5,9,430.7034984580241
bGWO-TVT,BreastEW,21,0.03018865989218071,0.9751180764276514,5,9,431.6631181249395
bGWO-TVT,BreastEW,22,0.030856948618863574,0.9721983683984543,3,9,443.20050033414736
bGWO-TVT,BreastEW,23,0.02954162492247511,0.9780163160154572,7,9,446.01204516692087
bGWO-TVT,BreastEW,24,0.032421508992891396,0.9751073422069559,7,9,443.551327791065
bGWO-TVT,BreastEW,25,0.03015677925671477,0.9751502790897382,5,9,443.2558647498954
bGWO-TVT,BreastEW,27,0.0327981608701874,0.973604551309575,6,9,434.32908670883626
bGWO-TVT,BreastEW,26,0.03164454224512199,0.9736474881923571,5,9,439.21177966706455
bGWO-TVT,BreastEW,28,0.03227032345785023,0.9707707170459425,3,9,416.2638389579952
bGWO-TVT,BreastEW,29,0.0320105672439292,0.972155431515672,4,9,409.1880657081492
bGWO-TVT,ColonCancer,0,0.16597730769230767,0.8371794871794872,957,2000,486.1655280829873
bGWO-TVT,ColonCancer,1,0.196653846153846,0.8064102564102565,1000,2000,462.69809620897286
bGWO-TVT,ColonCancer,2,0.13316730769230778,0.8705128205128204,995,2000,460.2927145410795
bGWO-TVT,ColonCancer,3,0.17882461538461542,0.8243589743589743,988,2000,459.90200337488204
bGWO-TVT,ColonCancer,4,0.13322730769230778,0.8705128205128204,1007,2000,463.8525668750517
bGWO-TVT,ColonCancer,5,0.20941615384615378,0.7935897435897437,1014,2000,465.33163087489083
bGWO-TVT,ColonCancer,6,0.14942730769230772,0.8538461538461538,947,2000,467.4044314168859
bGWO-TVT,ColonCancer,7,0.13049384615384627,0.873076923076923,968,2000,466.25583924981765
bGWO-TVT,ColonCancer,8,0.14585461538461544,0.8576923076923076,994,2000,463.33982937503606
bGWO-TVT,ColonCancer,9,0.1939453846153846,0.808974358974359,966,2000,463.3174151668791
bGWO-TVT,ColonCancer,10,0.14970730769230772,0.8538461538461538,1003,2000,462.0200077081099
bGWO-TVT,ColonCancer,11,0.1470788461538462,0.8564102564102564,985,2000,461.87737520900555
bGWO-TVT,ColonCancer,12,0.16601230769230765,0.8371794871794872,964,2000,462.67923199990764
bGWO-TVT,ColonCancer,13,0.1786446153846153,0.8243589743589744,952,2000,463.1141468749847
bGWO-TVT,ColonCancer,14,0.1292796153846155,0.8743589743589743,979,2000,463.7111906670034
bGWO-TVT,ColonCancer,15,0.14823307692307697,0.8551282051282051,962,2000,459.94342695898376
bGWO-TVT,ColonCancer,16,0.16221461538461548,0.8410256410256409,966,2000,460.9851309999358
bGWO-TVT,ColonCancer,18,0.1788796153846153,0.8243589743589744,999,2000,463.2946510419715
bGWO-TVT,ColonCancer,17,0.16226961538461537,0.841025641025641,977,2000,464.53281308407895
bGWO-TVT,ColonCancer,19,0.18154807692307684,0.8217948717948719,1025,2000,463.04023104091175
bGWO-TVT,ColonCancer,20,0.14973730769230773,0.8538461538461538,1009,2000,465.0840700829867
bGWO-TVT,ColonCancer,21,0.11678730769230762,0.8871794871794872,1019,2000,465.73669212521054
bGWO-TVT,ColonCancer,22,0.1469838461538462,0.8564102564102564,966,2000,465.41956020891666
bGWO-TVT,ColonCancer,23,0.21284884615384608,0.7897435897435898,939,2000,462.76591949979775
bGWO-TVT,ColonCancer,24,0.14828307692307696,0.8551282051282051,972,2000,433.67844808404334
bGWO-TVT,ColonCancer,25,0.13184807692307682,0.8717948717948719,985,2000,425.32630329206586
bGWO-TVT,ColonCancer,26,0.13072884615384603,0.8730769230769232,1015,2000,425.69450454204343
bGWO-TVT,ColonCancer,27,0.16363384615384616,0.8397435897435898,996,2000,424.3482977091335
bGWO-TVT,Diabetes,0,0.24989705882352933,0.7538918597742128,5,8,337.7579656250309
bGWO-TVT,Diabetes,1,0.24352731092436963,0.7603259485612428,5,8,334.3768116668798
bGWO-TVT,ColonCancer,28,0.21424807692307693,0.7884615384615384,965,2000,441.22160366596654
bGWO-TVT,ColonCancer,29,0.16209961538461548,0.8410256410256409,943,2000,441.77507879096083
bGWO-TVT,Diabetes,2,0.2369411764705883,0.7657159833630421,4,8,443.03655058308505
bGWO-TVT,Diabetes,4,0.2396323529411764,0.7617349970291147,3,8,460.8786495421082
bGWO-TVT,Diabetes,3,0.238296218487395,0.7630846277905101,3,8,462.4084304589778
bGWO-TVT,Diabetes,5,0.2357836134453782,0.7656226126814362,3,8,460.87895225011744
bGWO-TVT,Diabetes,7,0.23440336134453796,0.7682794329853152,4,8,459.36369833303615
bGWO-TVT,Diabetes,6,0.25131302521008403,0.7499363381716323,3,8,464.3419454160612
bGWO-TVT,Diabetes,8,0.24346848739495797,0.7603853662677192,5,8,464.70119129214436
bGWO-TVT,Diabetes,9,0.24988025210084036,0.7539088362617774,5,8,471.97683808300644
bGWO-TVT,Diabetes,10,0.2435462184873949,0.7590442237501062,4,8,465.7667249168735
bGWO-TVT,Diabetes,12,0.24085924369747896,0.7604957134368899,3,8,465.23208487499505
bGWO-TVT,Diabetes,11,0.25133823529411753,0.7499108734402853,3,8,468.8373199168127
bGWO-TVT,Diabetes,13,0.2395861344537815,0.7643069348951702,5,8,466.5028547090478
bGWO-TVT,Diabetes,14,0.2458949579831933,0.7591970121381886,6,8,466.6280974170659
bGWO-TVT,Diabetes,15,0.2382773109243697,0.7643663526016468,4,8,468.2001827498898
bGWO-TVT,Diabetes,16,0.2511134453781513,0.7539258127493421,6,8,467.81483516679145
bGWO-TVT,Diabetes,17,0.24085504201680677,0.7630252100840336,5,8,469.5164508330636
bGWO-TVT,Diabetes,18,0.24867226890756297,0.7538663950428657,4,8,467.64354154188186
bGWO-TVT,Diabetes,19,0.2396827731092437,0.7616840675664205,3,8,469.95996720786206
bGWO-TVT,Diabetes,21,0.25238025210084025,0.7539088362617775,7,8,468.5591907079797
bGWO-TVT,Diabetes,22,0.24472899159663875,0.7591121297003649,5,8,468.36053941585124
bGWO-TVT,Diabetes,20,0.2420882352941176,0.7630421865715984,6,8,471.4334065001458
bGWO-TVT,Diabetes,23,0.23959453781512607,0.7642984466513878,5,8,472.37307995790616
bGWO-TVT,Diabetes,24,0.23185714285714293,0.7708513708513708,4,8,472.12855374999344
bGWO-TVT,Diabetes,25,0.24979201680672275,0.7565232153467447,7,8,476.3132821251638
bGWO-TVT,Diabetes,26,0.2433907563025211,0.7617265087853322,6,8,489.01269900007173
bGWO-TVT,Diabetes,27,0.24087394957983194,0.761743485272897,4,8,493.56499529094435
bGWO-TVT,Diabetes,28,0.2447983193277311,0.7577794754265342,4,8,493.9021208330523
bGWO-TVT,Diabetes,29,0.24602941176470583,0.7590612002376709,6,8,492.8150347501505
bGWO-TVT,GermanCredit,0,0.23519999999999988,0.7700000000000001,15,20,708.2840911659878
bGWO-TVT,GermanCredit,1,0.23815,0.765,11,20,707.3246966251172
bGWO-TVT,GermanCredit,2,0.2406100000000001,0.7609999999999999,8,20,699.6831133330707
bGWO-TVT,GermanCredit,3,0.23815,0.765,11,20,711.2884906248655
bGWO-TVT,GermanCredit,4,0.23023,0.773,11,20,692.0808819159865
bGWO-TVT,GermanCredit,7,0.2440800000000001,0.7579999999999999,9,20,682.2833658340387
bGWO-TVT,GermanCredit,5,0.24506999999999998,0.757,9,20,688.8645024169236
bGWO-TVT,GermanCredit,6,0.24308,0.758,7,20,689.7607144161593
bGWO-TVT,GermanCredit,8,0.2351900000000001,0.7689999999999999,13,20,678.4952839580365
bGWO-TVT,GermanCredit,9,0.24162999999999998,0.763,14,20,676.0273588339332
bGWO-TVT,GermanCredit,10,0.2411199999999999,0.7620000000000001,11,20,675.3911192091182
bGWO-TVT,GermanCredit,11,0.23517,0.767,9,20,681.8734095420223
bGWO-TVT,GermanCredit,12,0.23914,0.764,11,20,667.7982935421169
bGWO-TVT,GermanCredit,13,0.24459999999999998,0.76,14,20,673.5264075410087
bGWO-TVT,GermanCredit,15,0.23767,0.767,14,20,670.8000529999845
bGWO-TVT,GermanCredit,14,0.23765,0.765,10,20,679.3307648750488
bGWO-TVT,GermanCredit,16,0.23764,0.764,8,20,677.3252445410471
bGWO-TVT,GermanCredit,17,0.24309999999999998,0.76,11,20,677.5969133749604
bGWO-TVT,GermanCredit,18,0.24309999999999998,0.76,11,20,676.1982514171395
bGWO-TVT,GermanCredit,19,0.23518,0.768,11,20,683.445738249924
bGWO-TVT,GermanCredit,20,0.24162999999999998,0.763,14,20,674.3662907090038
bGWO-TVT,GermanCredit,21,0.23765999999999998,0.766,12,20,671.7840947499499
bGWO-TVT,GermanCredit,22,0.23567,0.767,10,20,673.6527345420327
bGWO-TVT,GermanCredit,23,0.24409,0.759,11,20,680.0058176671155
bGWO-TVT,GermanCredit,25,0.24456999999999998,0.757,8,20,677.420759125147
bGWO-TVT,GermanCredit,24,0.22776,0.776,12,20,680.6340212498326
bGWO-TVT,GermanCredit,26,0.23964,0.764,12,20,677.9649502080865
bGWO-TVT,HeartDisease,0,0.16205136897001307,0.8448587570621469,11,13,276.651337249903
bGWO-TVT,HeartDisease,1,0.1493402868318121,0.8553672316384182,8,13,279.4906624581199
bGWO-TVT,GermanCredit,27,0.2356700000000001,0.7669999999999999,10,20,677.6867941669188
bGWO-TVT,HeartDisease,3,0.14967588005215132,0.8550282485875705,8,13,270.3686196671333
bGWO-TVT,HeartDisease,2,0.14427874837027393,0.8620338983050846,10,13,271.53900970797986
bGWO-TVT,HeartDisease,4,0.14851512385919174,0.8554237288135592,7,13,268.07023258390836
bGWO-TVT,HeartDisease,5,0.16364511082138206,0.8416949152542372,9,13,269.45050812512636
bGWO-TVT,HeartDisease,6,0.15055632333767915,0.8518079096045199,5,13,268.31178237497807
bGWO-TVT,GermanCredit,28,0.23765,0.765,10,20,670.2382376668975
