algorithm,dataset,run_id,fitness,accuracy,n_selected_features,n_total_features,runtime_seconds
bSCSO-OBL,M-of-n,26,0.009344615384615278,0.9960000000000001,7,13,522.7255045000929
bSCSO-OBL,M-of-n,27,0.004615384615384616,1.0,6,13,526.0385815410409
bSCSO-OBL,Parkinsons,3,0.046979020979021055,0.9589743589743589,14,22,208.18599195801653
bSCSO-OBL,M-of-n,28,0.01330461538461539,0.992,7,13,521.6503448330332
bSCSO-OBL,M-of-n,29,0.004615384615384616,1.0,6,13,522.9230553749949
bSCSO-OBL,Parkinsons,4,0.04516083916083924,0.9589743589743589,10,22,203.91027120803483
bSCSO-OBL,Parkinsons,5,0.039174825174825054,0.9641025641025642,8,22,206.27327245892957
bSCSO-OBL,Parkinsons,7,0.04516083916083924,0.9589743589743589,10,22,205.1744999999646
bSCSO-OBL,Parkinsons,6,0.05440559440559445,0.9487179487179487,8,22,207.41209145914763
bSCSO-OBL,Parkinsons,8,0.024398601398601547,0.9794871794871793,9,22,209.49926112499088
bSCSO-OBL,Parkinsons,9,0.02394405594405587,0.9794871794871796,8,22,208.08935387502424
bSCSO-OBL,Parkinsons,10,0.055314685314685356,0.9487179487179487,10,22,207.34018520801328
bSCSO-OBL,Parkinsons,11,0.04053846153846163,0.964102564102564,11,22,209.52311137481593
bSCSO-OBL,Parkinsons,12,0.04190209790209799,0.964102564102564,14,22,209.70182091603056
bSCSO-OBL,Parkinsons,13,0.04887412587412593,0.9538461538461538,7,22,209.2220615418628
bSCSO-OBL,Parkinsons,14,0.049328671328671386,0.9538461538461538,8,22,210.37080583395436
bSCSO-OBL,Parkinsons,15,0.04516083916083924,0.9589743589743589,10,22,210.25863787485287
bSCSO-OBL,Parkinsons,16,0.04425174825174833,0.9589743589743589,8,22,211.05262325005606
bSCSO-OBL,Parkinsons,17,0.02576223776223791,0.9794871794871793,12,22,209.2064408750739
bSCSO-OBL,Parkinsons,18,0.04425174825174833,0.9589743589743589,8,22,206.36334429099225
bSCSO-OBL,Parkinsons,19,0.037734265734265623,0.9692307692307693,16,22,206.4928356250748
bSCSO-OBL,Parkinsons,20,0.059482517482517504,0.9435897435897436,8,22,209.91671833302826
bSCSO-OBL,Parkinsons,21,0.04008391608391618,0.964102564102564,10,22,209.02367274998687
bSCSO-OBL,Parkinsons,23,0.04425174825174833,0.9589743589743589,8,22,204.48210908309557
bSCSO-OBL,Parkinsons,22,0.040993006993007085,0.964102564102564,12,22,207.58441224996932
bSCSO-OBL,Parkinsons,24,0.05440559440559445,0.9487179487179487,8,22,205.86267908406444
bSCSO-OBL,Parkinsons,25,0.04425174825174811,0.9589743589743591,8,22,204.7404444590211
bSCSO-OBL,Parkinsons,26,0.04144755244755254,0.964102564102564,13,22,200.4498722080607
bSCSO-OBL,Parkinsons,27,0.03591608391608403,0.9692307692307691,12,22,196.24433795898221
bSCSO-OBL,Parkinsons,28,0.04008391608391618,0.964102564102564,10,22,164.96882462501526
bSCSO-OBL,Parkinsons,29,0.04425174825174811,0.9589743589743591,8,22,219.75665958295576
bSCSO-OBL,Sonar,0,0.1193559814169571,0.8843205574912891,29,60,352.6905049169436
bSCSO-OBL,Sonar,1,0.11824099883855986,0.8844367015098722,23,60,355.2855557498988
bSCSO-OBL,Sonar,2,0.10397154471544717,0.8991869918699187,25,60,357.7772988330107
bSCSO-OBL,Sonar,3,0.10903077816492457,0.8940766550522647,25,60,363.20411870791577
bSCSO-OBL,Sonar,4,0.11761440185830425,0.8849012775842044,22,60,365.7781818751246
bSCSO-OBL,Sonar,5,0.12756620209059238,0.8746806039488966,21,60,386.6063947919756
bSCSO-OBL,Sonar,6,0.10043554006968651,0.9036004645760742,30,60,434.5851236660965
bSCSO-OBL,Sonar,7,0.13210220673635306,0.870267131242741,22,60,447.5889603749383
bSCSO-OBL,Sonar,8,0.1155150987224158,0.8895470383275261,37,60,463.23121204203926
bSCSO-OBL,Sonar,9,0.12373693379790947,0.8795586527293844,27,60,464.6219107499346
bSCSO-OBL,Sonar,10,0.11806271777003483,0.8847851335656214,24,60,468.33928858395666
bSCSO-OBL,Sonar,11,0.119637630662021,0.8842044134727061,30,60,466.1718953750096
bSCSO-OBL,Sonar,12,0.10437979094076667,0.8986062717770034,24,60,462.8336722920649
bSCSO-OBL,Sonar,13,0.11390011614401856,0.8896631823461092,28,60,456.85019808402285
bSCSO-OBL,Sonar,14,0.09531300813008131,0.9089430894308943,31,60,454.5374434578698
bSCSO-OBL,Sonar,15,0.10878919860627173,0.8946573751451801,27,60,452.7906659170985
bSCSO-OBL,Sonar,16,0.13305052264808362,0.870150987224158,27,60,432.25790695799515
bSCSO-OBL,Sonar,17,0.11402671312427416,0.8891986062717769,26,60,432.84982699994
bSCSO-OBL,Sonar,18,0.1231620209059234,0.8801393728222996,27,60,427.5447365830187
bSCSO-OBL,Sonar,19,0.1330905923344948,0.8706155632984901,30,60,425.70703604095615
bSCSO-OBL,Sonar,20,0.12508188153310115,0.8792102206736352,33,60,421.3089746669866
bSCSO-OBL,Sonar,21,0.13372880371660864,0.8698025551684088,29,60,409.5221252080519
bSCSO-OBL,Sonar,22,0.1277845528455285,0.8747967479674796,23,60,402.02575370902196
bSCSO-OBL,Sonar,23,0.12838792102206736,0.8750290360046458,28,60,390.5275761249941
bSCSO-OBL,SpectEW,0,0.14913664951400807,0.853948287910552,10,22,161.4226297501009
bSCSO-OBL,Sonar,24,0.109582462253194,0.8941927990708478,29,60,383.01602683309466
bSCSO-OBL,Sonar,25,0.1135150987224158,0.8895470383275261,25,60,383.83081687497906
bSCSO-OBL,Sonar,26,0.10380487804878051,0.8991869918699187,24,60,385.7433692079503
bSCSO-OBL,SpectEW,1,0.1457861635220126,0.8577917540181691,11,22,164.74597095814534
bSCSO-OBL,Sonar,27,0.12423693379790947,0.8795586527293844,30,60,394.423705708934
bSCSO-OBL,Sonar,28,0.11962601626016263,0.8845528455284553,32,60,398.2000825831201
bSCSO-OBL,Sonar,29,0.11363008130081304,0.8894308943089431,25,60,413.72425929107703
bSCSO-OBL,SpectEW,2,0.14246540880503122,0.8611460517120897,11,22,214.23651795787737
bSCSO-OBL,SpectEW,3,0.1385220125786163,0.8651292802236199,11,22,230.1548555002082
bSCSO-OBL,SpectEW,4,0.13820583190394514,0.8649895178197065,10,22,231.15382583392784
bSCSO-OBL,SpectEW,5,0.14822755860491715,0.853948287910552,8,22,242.98810379207134
bSCSO-OBL,SpectEW,6,0.13872955974842766,0.8649196366177498,11,22,244.1619484159164
bSCSO-OBL,SpectEW,7,0.1345786163522014,0.8691125087351501,11,22,249.49260820797645
bSCSO-OBL,SpectEW,8,0.14966037735849058,0.8538784067085954,11,22,247.68836162495427
bSCSO-OBL,SpectEW,9,0.14875128644939967,0.8538784067085954,9,22,249.79359187488444
bSCSO-OBL,SpectEW,10,0.1414179531160662,0.8612858141160029,9,22,248.43933191685937
bSCSO-OBL,SpectEW,11,0.13799828473413359,0.8651991614255767,10,22,247.73363404208794
bSCSO-OBL,SpectEW,12,0.14257404230989132,0.8614954577218729,12,22,246.43130929209292
bSCSO-OBL,SpectEW,13,0.14617152658662091,0.8578616352201258,12,22,246.21301337494515
bSCSO-OBL,SpectEW,14,0.14798056032018295,0.853738644304682,7,22,242.61777745815925
bSCSO-OBL,SpectEW,15,0.13936192109776996,0.8651991614255767,13,22,247.06823391700163
bSCSO-OBL,SpectEW,16,0.14847455688965125,0.854157931516422,9,22,242.3323328329716
bSCSO-OBL,SpectEW,17,0.14162550028587756,0.8610761705101329,9,22,243.22178675001487
bSCSO-OBL,SpectEW,18,0.13890737564322472,0.8651991614255765,12,22,241.93785958411172
bSCSO-OBL,SpectEW,19,0.1406174957118354,0.8616352201257861,8,22,242.60483095888048
bSCSO-OBL,SpectEW,20,0.14596397941680955,0.8580712788259959,12,22,240.23171841702424
bSCSO-OBL,SpectEW,21,0.14257404230989132,0.8614954577218729,12,22,248.82257679197937
bSCSO-OBL,SpectEW,22,0.14546998284734122,0.8576519916142559,10,22,242.26750866696239
bSCSO-OBL,SpectEW,23,0.13356089193825035,0.8687631027253669,8,22,243.77040787506849
bSCSO-OBL,SpectEW,24,0.1333533447684391,0.8689727463312369,8,22,241.89433208294213
bSCSO-OBL,SpectEW,25,0.14627044025157224,0.8573025856044725,11,22,240.6708571249619
bSCSO-OBL,SpectEW,26,0.13792910234419675,0.8652690426275331,10,22,258.7920239169616
bSCSO-OBL,SpectEW,28,0.15196340766152092,0.8501747030048916,8,22,257.9011524170637
bSCSO-OBL,SpectEW,27,0.1451538021726701,0.8575122292103424,9,22,263.3207390420139
bSCSO-OBL,SpectEW,29,0.14243567753001724,0.8616352201257861,12,22,265.6505874169525
bSCSO-OBL,TicTacToe,0,0.15672905759162287,0.8517888307155325,9,9,501.6547045838088
